,CountryID,TechID,Year,Description,TransTypeID,DemandShareP,AveCapacityP,AveLoadFactorP,AveCapacityF,AveLoadFactorF,CargoFactor,AveNumTrips,AveTripLength,ExpectLife,FailSteep
880,9,4093,2054,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
881,9,4093,2055,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
882,9,4093,2056,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
883,9,4093,2057,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
884,9,4093,2058,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
885,9,4093,2059,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
886,9,4093,2060,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
887,9,4093,2061,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
888,9,4093,2062,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
889,9,4093,2063,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
890,9,4093,2064,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
891,9,4093,2065,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
892,9,4093,2066,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
893,9,4093,2067,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
894,9,4093,2068,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
895,9,4093,2069,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
896,9,4093,2070,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
897,9,4093,2071,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
898,9,4093,2072,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
899,9,4093,2073,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
900,9,4093,2074,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
901,9,4093,2075,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
902,9,4093,2076,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
903,9,4093,2077,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
904,9,4093,2078,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
905,9,4093,2079,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
906,9,4093,2080,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
907,9,4093,2081,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
908,9,4093,2082,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
909,9,4093,2083,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
910,9,4093,2084,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
911,9,4093,2085,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
912,9,4093,2086,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
913,9,4093,2087,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
914,9,4093,2088,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
915,9,4093,2089,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
916,9,4093,2090,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
917,9,4093,2091,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
918,9,4093,2092,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
919,9,4093,2093,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
920,9,4093,2094,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
921,9,4093,2095,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
922,9,4093,2096,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
923,9,4093,2097,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
924,9,4093,2098,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
925,9,4093,2099,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
926,9,4093,2100,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 12 (2045-50) - Freight Transport,2,1.0,0,0.0,18,0.6,0,185.0,500,38,15
927,9,4100,2015,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
928,9,4100,2016,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
929,9,4100,2017,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
930,9,4100,2018,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
931,9,4100,2019,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
932,9,4100,2020,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
933,9,4100,2021,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
934,9,4100,2022,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
935,9,4100,2023,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
936,9,4100,2024,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
937,9,4100,2025,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
938,9,4100,2026,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
939,9,4100,2027,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
940,9,4100,2028,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
941,9,4100,2029,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
942,9,4100,2030,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
943,9,4100,2031,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
944,9,4100,2032,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
945,9,4100,2033,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
946,9,4100,2034,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
947,9,4100,2035,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
948,9,4100,2036,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
949,9,4100,2037,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
950,9,4100,2038,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
951,9,4100,2039,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
952,9,4100,2040,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
953,9,4100,2041,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
954,9,4100,2042,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
955,9,4100,2043,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
956,9,4100,2044,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
957,9,4100,2045,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
958,9,4100,2046,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
959,9,4100,2047,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
960,9,4100,2048,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
961,9,4100,2049,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
962,9,4100,2050,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
963,9,4100,2051,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
964,9,4100,2052,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
965,9,4100,2053,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
966,9,4100,2054,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
967,9,4100,2055,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
968,9,4100,2056,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
969,9,4100,2057,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
970,9,4100,2058,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
971,9,4100,2059,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
972,9,4100,2060,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
973,9,4100,2061,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
974,9,4100,2062,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
975,9,4100,2063,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
976,9,4100,2064,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
977,9,4100,2065,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
978,9,4100,2066,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
979,9,4100,2067,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
980,9,4100,2068,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
981,9,4100,2069,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
982,9,4100,2070,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
983,9,4100,2071,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
984,9,4100,2072,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
985,9,4100,2073,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
986,9,4100,2074,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
987,9,4100,2075,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
988,9,4100,2076,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
989,9,4100,2077,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
990,9,4100,2078,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
991,9,4100,2079,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
992,9,4100,2080,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
993,9,4100,2081,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
994,9,4100,2082,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
995,9,4100,2083,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
996,9,4100,2084,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
997,9,4100,2085,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
998,9,4100,2086,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
999,9,4100,2087,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1000,9,4100,2088,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1001,9,4100,2089,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1002,9,4100,2090,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1003,9,4100,2091,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1004,9,4100,2092,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1005,9,4100,2093,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1006,9,4100,2094,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1007,9,4100,2095,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1008,9,4100,2096,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1009,9,4100,2097,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1010,9,4100,2098,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1011,9,4100,2099,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1012,9,4100,2100,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 6 (2015-19) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1013,9,4101,2025,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1014,9,4101,2026,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1015,9,4101,2027,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1016,9,4101,2028,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1017,9,4101,2029,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1018,9,4101,2030,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1019,9,4101,2031,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1020,9,4101,2032,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1021,9,4101,2033,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1022,9,4101,2034,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1023,9,4101,2035,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1024,9,4101,2036,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1025,9,4101,2037,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1026,9,4101,2038,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1027,9,4101,2039,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
1028,9,4101,2040,Air - Aeroplane - Short Distance - Aviation fuel (Jet A-1) - Euro 8 (2025-29) - Passenger Transport,1,0.998,90,0.65,0,0.0,0,510.29,500,38,15
