CountryID,PolicyID,VehTypeID,FuelID,Year,CO2_min,CO2_max,BIK_rate
9,0,3,13,2065,120,125,29
9,0,3,13,2065,125,130,30
9,0,3,13,2065,130,135,31
9,0,3,13,2065,135,140,32
9,0,3,13,2065,140,145,33
9,0,3,13,2065,145,150,34
9,0,3,13,2065,150,155,35
9,0,3,13,2065,155,160,36
9,0,3,13,2065,160,165,37
9,0,3,13,2065,165,170,37
9,0,3,13,2065,170,175,37
9,0,3,13,2065,175,180,37
9,0,3,13,2065,180,185,37
9,0,3,13,2065,185,190,37
9,0,3,13,2065,190,195,37
9,0,3,13,2065,195,200,37
9,0,3,13,2065,200,205,37
9,0,3,13,2065,205,210,37
9,0,3,13,2065,210,215,37
9,0,3,13,2065,215,220,37
9,0,3,13,2065,220,225,37
9,0,3,13,2065,225,230,37
9,0,3,13,2065,230,999,37
9,0,3,14,2065,0,0,2
9,0,3,14,2065,0.001,50,8
9,0,3,14,2065,50,75,17
9,0,3,14,2065,75,95,21.5
9,0,3,14,2065,95,100,24
9,0,3,14,2065,100,105,25
9,0,3,14,2065,105,110,26
9,0,3,14,2065,110,115,27
9,0,3,14,2065,115,120,28
9,0,3,14,2065,120,125,29
9,0,3,14,2065,125,130,30
9,0,3,14,2065,130,135,31
9,0,3,14,2065,135,140,32
9,0,3,14,2065,140,145,33
9,0,3,14,2065,145,150,34
9,0,3,14,2065,150,155,35
9,0,3,14,2065,155,160,36
9,0,3,14,2065,160,165,37
9,0,3,14,2065,165,170,37
9,0,3,14,2065,170,175,37
9,0,3,14,2065,175,180,37
9,0,3,14,2065,180,185,37
9,0,3,14,2065,185,190,37
9,0,3,14,2065,190,195,37
9,0,3,14,2065,195,200,37
9,0,3,14,2065,200,205,37
9,0,3,14,2065,205,210,37
9,0,3,14,2065,210,215,37
9,0,3,14,2065,215,220,37
9,0,3,14,2065,220,225,37
9,0,3,14,2065,225,230,37
9,0,3,14,2065,230,999,37
9,0,3,1,2066,0,0,2
9,0,3,1,2066,0.001,50,8
9,0,3,1,2066,50,75,17
9,0,3,1,2066,75,95,21.5
9,0,3,1,2066,95,100,24
9,0,3,1,2066,100,105,25
9,0,3,1,2066,105,110,26
9,0,3,1,2066,110,115,27
9,0,3,1,2066,115,120,28
9,0,3,1,2066,120,125,29
9,0,3,1,2066,125,130,30
9,0,3,1,2066,130,135,31
9,0,3,1,2066,135,140,32
9,0,3,1,2066,140,145,33
9,0,3,1,2066,145,150,34
9,0,3,1,2066,150,155,35
9,0,3,1,2066,155,160,36
9,0,3,1,2066,160,165,37
9,0,3,1,2066,165,170,37
9,0,3,1,2066,170,175,37
9,0,3,1,2066,175,180,37
9,0,3,1,2066,180,185,37
9,0,3,1,2066,185,190,37
9,0,3,1,2066,190,195,37
9,0,3,1,2066,195,200,37
9,0,3,1,2066,200,205,37
9,0,3,1,2066,205,210,37
9,0,3,1,2066,210,215,37
9,0,3,1,2066,215,220,37
9,0,3,1,2066,220,225,37
9,0,3,1,2066,225,230,37
9,0,3,1,2066,230,999,37
9,0,3,2,2066,0,0,2
9,0,3,2,2066,0.001,50,8
9,0,3,2,2066,50,75,17
9,0,3,2,2066,75,95,25.5
9,0,3,2,2066,95,100,28
9,0,3,2,2066,100,105,29
9,0,3,2,2066,105,110,30
9,0,3,2,2066,110,115,31
9,0,3,2,2066,115,120,32
9,0,3,2,2066,120,125,33
9,0,3,2,2066,125,130,34
9,0,3,2,2066,130,135,35
9,0,3,2,2066,135,140,36
9,0,3,2,2066,140,145,37
9,0,3,2,2066,145,150,37
9,0,3,2,2066,150,155,37
9,0,3,2,2066,155,160,37
9,0,3,2,2066,160,165,37
9,0,3,2,2066,165,170,37
9,0,3,2,2066,170,175,37
9,0,3,2,2066,175,180,37
9,0,3,2,2066,180,185,37
9,0,3,2,2066,185,190,37
9,0,3,2,2066,190,195,37
9,0,3,2,2066,195,200,37
9,0,3,2,2066,200,205,37
9,0,3,2,2066,205,210,37
9,0,3,2,2066,210,215,37
9,0,3,2,2066,215,220,37
9,0,3,2,2066,220,225,37
9,0,3,2,2066,225,230,37
9,0,3,2,2066,230,999,37
9,0,3,3,2066,0,0,16
9,0,3,3,2066,0.001,50,16
9,0,3,3,2066,50,75,19
9,0,3,3,2066,75,95,22
9,0,3,3,2066,95,100,23
9,0,3,3,2066,100,105,24
9,0,3,3,2066,105,110,25
9,0,3,3,2066,110,115,26
9,0,3,3,2066,115,120,27
9,0,3,3,2066,120,125,28
9,0,3,3,2066,125,130,29
9,0,3,3,2066,130,135,30
9,0,3,3,2066,135,140,31
9,0,3,3,2066,140,145,32
9,0,3,3,2066,145,150,33
9,0,3,3,2066,150,155,34
9,0,3,3,2066,155,160,35
9,0,3,3,2066,160,165,36
9,0,3,3,2066,165,170,37
9,0,3,3,2066,170,175,37
9,0,3,3,2066,175,180,37
9,0,3,3,2066,180,185,37
9,0,3,3,2066,185,190,37
9,0,3,3,2066,190,195,37
9,0,3,3,2066,195,200,37
9,0,3,3,2066,200,205,37
9,0,3,3,2066,205,210,37
9,0,3,3,2066,210,215,37
9,0,3,3,2066,215,220,37
9,0,3,3,2066,220,225,37
9,0,3,3,2066,225,230,37
9,0,3,3,2066,230,999,37
9,0,3,4,2066,0,0,2
9,0,3,4,2066,0.001,50,8
9,0,3,4,2066,50,75,17
9,0,3,4,2066,75,95,25.5
9,0,3,4,2066,95,100,28
9,0,3,4,2066,100,105,29
9,0,3,4,2066,105,110,30
9,0,3,4,2066,110,115,31
9,0,3,4,2066,115,120,32
9,0,3,4,2066,120,125,33
9,0,3,4,2066,125,130,34
9,0,3,4,2066,130,135,35
9,0,3,4,2066,135,140,36
9,0,3,4,2066,140,145,37
9,0,3,4,2066,145,150,37
9,0,3,4,2066,150,155,37
9,0,3,4,2066,155,160,37
9,0,3,4,2066,160,165,37
9,0,3,4,2066,165,170,37
9,0,3,4,2066,170,175,37
9,0,3,4,2066,175,180,37
9,0,3,4,2066,180,185,37
9,0,3,4,2066,185,190,37
9,0,3,4,2066,190,195,37
9,0,3,4,2066,195,200,37
9,0,3,4,2066,200,205,37
9,0,3,4,2066,205,210,37
9,0,3,4,2066,210,215,37
9,0,3,4,2066,215,220,37
9,0,3,4,2066,220,225,37
9,0,3,4,2066,225,230,37
9,0,3,4,2066,230,999,37
9,0,3,5,2066,0,0,2
9,0,3,5,2066,0.001,50,8
9,0,3,5,2066,50,75,17
9,0,3,5,2066,75,95,21.5
9,0,3,5,2066,95,100,24
9,0,3,5,2066,100,105,25
9,0,3,5,2066,105,110,26
9,0,3,5,2066,110,115,27
9,0,3,5,2066,115,120,28
9,0,3,5,2066,120,125,29
9,0,3,5,2066,125,130,30
9,0,3,5,2066,130,135,31
9,0,3,5,2066,135,140,32
9,0,3,5,2066,140,145,33
9,0,3,5,2066,145,150,34
9,0,3,5,2066,150,155,35
9,0,3,5,2066,155,160,36
9,0,3,5,2066,160,165,37
9,0,3,5,2066,165,170,37
9,0,3,5,2066,170,175,37
9,0,3,5,2066,175,180,37
9,0,3,5,2066,180,185,37
9,0,3,5,2066,185,190,37
9,0,3,5,2066,190,195,37
9,0,3,5,2066,195,200,37
9,0,3,5,2066,200,205,37
9,0,3,5,2066,205,210,37
9,0,3,5,2066,210,215,37
9,0,3,5,2066,215,220,37
9,0,3,5,2066,220,225,37
9,0,3,5,2066,225,230,37
9,0,3,5,2066,230,999,37
9,0,3,6,2066,0,0,2
9,0,3,6,2066,0.001,50,8
9,0,3,6,2066,50,75,17
9,0,3,6,2066,75,95,21.5
9,0,3,6,2066,95,100,24
9,0,3,6,2066,100,105,25
9,0,3,6,2066,105,110,26
9,0,3,6,2066,110,115,27
9,0,3,6,2066,115,120,28
9,0,3,6,2066,120,125,29
9,0,3,6,2066,125,130,30
9,0,3,6,2066,130,135,31
9,0,3,6,2066,135,140,32
9,0,3,6,2066,140,145,33
9,0,3,6,2066,145,150,34
9,0,3,6,2066,150,155,35
9,0,3,6,2066,155,160,36
9,0,3,6,2066,160,165,37
9,0,3,6,2066,165,170,37
9,0,3,6,2066,170,175,37
9,0,3,6,2066,175,180,37
9,0,3,6,2066,180,185,37
9,0,3,6,2066,185,190,37
9,0,3,6,2066,190,195,37
9,0,3,6,2066,195,200,37
9,0,3,6,2066,200,205,37
9,0,3,6,2066,205,210,37
9,0,3,6,2066,210,215,37
9,0,3,6,2066,215,220,37
9,0,3,6,2066,220,225,37
9,0,3,6,2066,225,230,37
9,0,3,6,2066,230,999,37
9,0,3,7,2066,0,0,2
9,0,3,7,2066,0.001,50,8
9,0,3,7,2066,50,75,17
9,0,3,7,2066,75,95,21.5
9,0,3,7,2066,95,100,24
9,0,3,7,2066,100,105,25
9,0,3,7,2066,105,110,26
9,0,3,7,2066,110,115,27
9,0,3,7,2066,115,120,28
9,0,3,7,2066,120,125,29
9,0,3,7,2066,125,130,30
9,0,3,7,2066,130,135,31
9,0,3,7,2066,135,140,32
9,0,3,7,2066,140,145,33
9,0,3,7,2066,145,150,34
9,0,3,7,2066,150,155,35
9,0,3,7,2066,155,160,36
9,0,3,7,2066,160,165,37
9,0,3,7,2066,165,170,37
9,0,3,7,2066,170,175,37
9,0,3,7,2066,175,180,37
9,0,3,7,2066,180,185,37
9,0,3,7,2066,185,190,37
9,0,3,7,2066,190,195,37
9,0,3,7,2066,195,200,37
9,0,3,7,2066,200,205,37
9,0,3,7,2066,205,210,37
9,0,3,7,2066,210,215,37
9,0,3,7,2066,215,220,37
9,0,3,7,2066,220,225,37
9,0,3,7,2066,225,230,37
9,0,3,7,2066,230,999,37
9,0,3,8,2066,0,0,2
9,0,3,8,2066,0.001,50,8
9,0,3,8,2066,50,75,17
9,0,3,8,2066,75,95,21.5
9,0,3,8,2066,95,100,24
9,0,3,8,2066,100,105,25
9,0,3,8,2066,105,110,26
9,0,3,8,2066,110,115,27
9,0,3,8,2066,115,120,28
9,0,3,8,2066,120,125,29
9,0,3,8,2066,125,130,30
9,0,3,8,2066,130,135,31
9,0,3,8,2066,135,140,32
9,0,3,8,2066,140,145,33
9,0,3,8,2066,145,150,34
9,0,3,8,2066,150,155,35
9,0,3,8,2066,155,160,36
9,0,3,8,2066,160,165,37
9,0,3,8,2066,165,170,37
9,0,3,8,2066,170,175,37
9,0,3,8,2066,175,180,37
9,0,3,8,2066,180,185,37
9,0,3,8,2066,185,190,37
9,0,3,8,2066,190,195,37
9,0,3,8,2066,195,200,37
9,0,3,8,2066,200,205,37
9,0,3,8,2066,205,210,37
9,0,3,8,2066,210,215,37
9,0,3,8,2066,215,220,37
9,0,3,8,2066,220,225,37
9,0,3,8,2066,225,230,37
9,0,3,8,2066,230,999,37
9,0,3,10,2066,0,0,2
9,0,3,10,2066,0.001,50,8
9,0,3,10,2066,50,75,17
9,0,3,10,2066,75,95,21.5
9,0,3,10,2066,95,100,24
9,0,3,10,2066,100,105,25
9,0,3,10,2066,105,110,26
9,0,3,10,2066,110,115,27
9,0,3,10,2066,115,120,28
9,0,3,10,2066,120,125,29
9,0,3,10,2066,125,130,30
9,0,3,10,2066,130,135,31
9,0,3,10,2066,135,140,32
9,0,3,10,2066,140,145,33
9,0,3,10,2066,145,150,34
9,0,3,10,2066,150,155,35
9,0,3,10,2066,155,160,36
9,0,3,10,2066,160,165,37
9,0,3,10,2066,165,170,37
9,0,3,10,2066,170,175,37
9,0,3,10,2066,175,180,37
9,0,3,10,2066,180,185,37
9,0,3,10,2066,185,190,37
9,0,3,10,2066,190,195,37
9,0,3,10,2066,195,200,37
9,0,3,10,2066,200,205,37
9,0,3,10,2066,205,210,37
9,0,3,10,2066,210,215,37
9,0,3,10,2066,215,220,37
9,0,3,10,2066,220,225,37
9,0,3,10,2066,225,230,37
9,0,3,10,2066,230,999,37
9,0,3,11,2066,0,0,2
9,0,3,11,2066,0.001,50,8
9,0,3,11,2066,50,75,17
9,0,3,11,2066,75,95,21.5
9,0,3,11,2066,95,100,24
9,0,3,11,2066,100,105,25
9,0,3,11,2066,105,110,26
9,0,3,11,2066,110,115,27
9,0,3,11,2066,115,120,28
9,0,3,11,2066,120,125,29
9,0,3,11,2066,125,130,30
9,0,3,11,2066,130,135,31
9,0,3,11,2066,135,140,32
9,0,3,11,2066,140,145,33
9,0,3,11,2066,145,150,34
9,0,3,11,2066,150,155,35
9,0,3,11,2066,155,160,36
9,0,3,11,2066,160,165,37
9,0,3,11,2066,165,170,37
9,0,3,11,2066,170,175,37
9,0,3,11,2066,175,180,37
9,0,3,11,2066,180,185,37
9,0,3,11,2066,185,190,37
9,0,3,11,2066,190,195,37
9,0,3,11,2066,195,200,37
9,0,3,11,2066,200,205,37
9,0,3,11,2066,205,210,37
9,0,3,11,2066,210,215,37
9,0,3,11,2066,215,220,37
9,0,3,11,2066,220,225,37
9,0,3,11,2066,225,230,37
9,0,3,11,2066,230,999,37
9,0,3,12,2066,0,0,2
9,0,3,12,2066,0.001,50,8
9,0,3,12,2066,50,75,17
9,0,3,12,2066,75,95,21.5
9,0,3,12,2066,95,100,24
9,0,3,12,2066,100,105,25
9,0,3,12,2066,105,110,26
9,0,3,12,2066,110,115,27
9,0,3,12,2066,115,120,28
9,0,3,12,2066,120,125,29
9,0,3,12,2066,125,130,30
9,0,3,12,2066,130,135,31
9,0,3,12,2066,135,140,32
9,0,3,12,2066,140,145,33
9,0,3,12,2066,145,150,34
9,0,3,12,2066,150,155,35
9,0,3,12,2066,155,160,36
9,0,3,12,2066,160,165,37
9,0,3,12,2066,165,170,37
9,0,3,12,2066,170,175,37
9,0,3,12,2066,175,180,37
9,0,3,12,2066,180,185,37
9,0,3,12,2066,185,190,37
9,0,3,12,2066,190,195,37
9,0,3,12,2066,195,200,37
9,0,3,12,2066,200,205,37
9,0,3,12,2066,205,210,37
9,0,3,12,2066,210,215,37
9,0,3,12,2066,215,220,37
9,0,3,12,2066,220,225,37
9,0,3,12,2066,225,230,37
9,0,3,12,2066,230,999,37
9,0,3,13,2066,0,0,2
9,0,3,13,2066,0.001,50,8
9,0,3,13,2066,50,75,17
9,0,3,13,2066,75,95,21.5
9,0,3,13,2066,95,100,24
9,0,3,13,2066,100,105,25
9,0,3,13,2066,105,110,26
9,0,3,13,2066,110,115,27
9,0,3,13,2066,115,120,28
9,0,3,13,2066,120,125,29
9,0,3,13,2066,125,130,30
9,0,3,13,2066,130,135,31
9,0,3,13,2066,135,140,32
9,0,3,13,2066,140,145,33
9,0,3,13,2066,145,150,34
9,0,3,13,2066,150,155,35
9,0,3,13,2066,155,160,36
9,0,3,13,2066,160,165,37
9,0,3,13,2066,165,170,37
9,0,3,13,2066,170,175,37
9,0,3,13,2066,175,180,37
9,0,3,13,2066,180,185,37
9,0,3,13,2066,185,190,37
9,0,3,13,2066,190,195,37
9,0,3,13,2066,195,200,37
9,0,3,13,2066,200,205,37
9,0,3,13,2066,205,210,37
9,0,3,13,2066,210,215,37
9,0,3,13,2066,215,220,37
9,0,3,13,2066,220,225,37
9,0,3,13,2066,225,230,37
9,0,3,13,2066,230,999,37
9,0,3,14,2066,0,0,2
9,0,3,14,2066,0.001,50,8
9,0,3,14,2066,50,75,17
9,0,3,14,2066,75,95,21.5
9,0,3,14,2066,95,100,24
9,0,3,14,2066,100,105,25
9,0,3,14,2066,105,110,26
9,0,3,14,2066,110,115,27
9,0,3,14,2066,115,120,28
9,0,3,14,2066,120,125,29
9,0,3,14,2066,125,130,30
9,0,3,14,2066,130,135,31
9,0,3,14,2066,135,140,32
9,0,3,14,2066,140,145,33
9,0,3,14,2066,145,150,34
9,0,3,14,2066,150,155,35
9,0,3,14,2066,155,160,36
9,0,3,14,2066,160,165,37
9,0,3,14,2066,165,170,37
9,0,3,14,2066,170,175,37
9,0,3,14,2066,175,180,37
9,0,3,14,2066,180,185,37
9,0,3,14,2066,185,190,37
9,0,3,14,2066,190,195,37
9,0,3,14,2066,195,200,37
9,0,3,14,2066,200,205,37
9,0,3,14,2066,205,210,37
9,0,3,14,2066,210,215,37
9,0,3,14,2066,215,220,37
9,0,3,14,2066,220,225,37
9,0,3,14,2066,225,230,37
9,0,3,14,2066,230,999,37
9,0,3,1,2067,0,0,2
9,0,3,1,2067,0.001,50,8
9,0,3,1,2067,50,75,17
9,0,3,1,2067,75,95,21.5
9,0,3,1,2067,95,100,24
9,0,3,1,2067,100,105,25
9,0,3,1,2067,105,110,26
9,0,3,1,2067,110,115,27
9,0,3,1,2067,115,120,28
9,0,3,1,2067,120,125,29
9,0,3,1,2067,125,130,30
9,0,3,1,2067,130,135,31
9,0,3,1,2067,135,140,32
9,0,3,1,2067,140,145,33
9,0,3,1,2067,145,150,34
9,0,3,1,2067,150,155,35
9,0,3,1,2067,155,160,36
9,0,3,1,2067,160,165,37
9,0,3,1,2067,165,170,37
9,0,3,1,2067,170,175,37
9,0,3,1,2067,175,180,37
9,0,3,1,2067,180,185,37
9,0,3,1,2067,185,190,37
9,0,3,1,2067,190,195,37
9,0,3,1,2067,195,200,37
9,0,3,1,2067,200,205,37
9,0,3,1,2067,205,210,37
9,0,3,1,2067,210,215,37
9,0,3,1,2067,215,220,37
9,0,3,1,2067,220,225,37
9,0,3,1,2067,225,230,37
9,0,3,1,2067,230,999,37
9,0,3,2,2067,0,0,2
9,0,3,2,2067,0.001,50,8
9,0,3,2,2067,50,75,17
9,0,3,2,2067,75,95,25.5
9,0,3,2,2067,95,100,28
9,0,3,2,2067,100,105,29
9,0,3,2,2067,105,110,30
9,0,3,2,2067,110,115,31
9,0,3,2,2067,115,120,32
9,0,3,2,2067,120,125,33
9,0,3,2,2067,125,130,34
9,0,3,2,2067,130,135,35
9,0,3,2,2067,135,140,36
9,0,3,2,2067,140,145,37
9,0,3,2,2067,145,150,37
9,0,3,2,2067,150,155,37
9,0,3,2,2067,155,160,37
9,0,3,2,2067,160,165,37
9,0,3,2,2067,165,170,37
9,0,3,2,2067,170,175,37
9,0,3,2,2067,175,180,37
9,0,3,2,2067,180,185,37
9,0,3,2,2067,185,190,37
9,0,3,2,2067,190,195,37
9,0,3,2,2067,195,200,37
9,0,3,2,2067,200,205,37
9,0,3,2,2067,205,210,37
9,0,3,2,2067,210,215,37
9,0,3,2,2067,215,220,37
9,0,3,2,2067,220,225,37
9,0,3,2,2067,225,230,37
9,0,3,2,2067,230,999,37
9,0,3,3,2067,0,0,16
9,0,3,3,2067,0.001,50,16
9,0,3,3,2067,50,75,19
9,0,3,3,2067,75,95,22
9,0,3,3,2067,95,100,23
9,0,3,3,2067,100,105,24
9,0,3,3,2067,105,110,25
9,0,3,3,2067,110,115,26
9,0,3,3,2067,115,120,27
9,0,3,3,2067,120,125,28
9,0,3,3,2067,125,130,29
9,0,3,3,2067,130,135,30
9,0,3,3,2067,135,140,31
9,0,3,3,2067,140,145,32
9,0,3,3,2067,145,150,33
9,0,3,3,2067,150,155,34
9,0,3,3,2067,155,160,35
9,0,3,3,2067,160,165,36
9,0,3,3,2067,165,170,37
9,0,3,3,2067,170,175,37
9,0,3,3,2067,175,180,37
9,0,3,3,2067,180,185,37
9,0,3,3,2067,185,190,37
9,0,3,3,2067,190,195,37
9,0,3,3,2067,195,200,37
9,0,3,3,2067,200,205,37
9,0,3,3,2067,205,210,37
9,0,3,3,2067,210,215,37
9,0,3,3,2067,215,220,37
9,0,3,3,2067,220,225,37
9,0,3,3,2067,225,230,37
9,0,3,3,2067,230,999,37
9,0,3,4,2067,0,0,2
9,0,3,4,2067,0.001,50,8
9,0,3,4,2067,50,75,17
9,0,3,4,2067,75,95,25.5
9,0,3,4,2067,95,100,28
9,0,3,4,2067,100,105,29
9,0,3,4,2067,105,110,30
9,0,3,4,2067,110,115,31
9,0,3,4,2067,115,120,32
9,0,3,4,2067,120,125,33
9,0,3,4,2067,125,130,34
9,0,3,4,2067,130,135,35
9,0,3,4,2067,135,140,36
9,0,3,4,2067,140,145,37
9,0,3,4,2067,145,150,37
9,0,3,4,2067,150,155,37
9,0,3,4,2067,155,160,37
9,0,3,4,2067,160,165,37
9,0,3,4,2067,165,170,37
9,0,3,4,2067,170,175,37
9,0,3,4,2067,175,180,37
9,0,3,4,2067,180,185,37
9,0,3,4,2067,185,190,37
9,0,3,4,2067,190,195,37
9,0,3,4,2067,195,200,37
9,0,3,4,2067,200,205,37
9,0,3,4,2067,205,210,37
9,0,3,4,2067,210,215,37
9,0,3,4,2067,215,220,37
9,0,3,4,2067,220,225,37
9,0,3,4,2067,225,230,37
9,0,3,4,2067,230,999,37
9,0,3,5,2067,0,0,2
9,0,3,5,2067,0.001,50,8
9,0,3,5,2067,50,75,17
9,0,3,5,2067,75,95,21.5
9,0,3,5,2067,95,100,24
9,0,3,5,2067,100,105,25
9,0,3,5,2067,105,110,26
9,0,3,5,2067,110,115,27
9,0,3,5,2067,115,120,28
9,0,3,5,2067,120,125,29
9,0,3,5,2067,125,130,30
9,0,3,5,2067,130,135,31
9,0,3,5,2067,135,140,32
9,0,3,5,2067,140,145,33
9,0,3,5,2067,145,150,34
9,0,3,5,2067,150,155,35
9,0,3,5,2067,155,160,36
9,0,3,5,2067,160,165,37
9,0,3,5,2067,165,170,37
9,0,3,5,2067,170,175,37
9,0,3,5,2067,175,180,37
9,0,3,5,2067,180,185,37
9,0,3,5,2067,185,190,37
9,0,3,5,2067,190,195,37
9,0,3,5,2067,195,200,37
9,0,3,5,2067,200,205,37
9,0,3,5,2067,205,210,37
9,0,3,5,2067,210,215,37
9,0,3,5,2067,215,220,37
9,0,3,5,2067,220,225,37
9,0,3,5,2067,225,230,37
9,0,3,5,2067,230,999,37
9,0,3,6,2067,0,0,2
9,0,3,6,2067,0.001,50,8
9,0,3,6,2067,50,75,17
9,0,3,6,2067,75,95,21.5
9,0,3,6,2067,95,100,24
9,0,3,6,2067,100,105,25
9,0,3,6,2067,105,110,26
9,0,3,6,2067,110,115,27
9,0,3,6,2067,115,120,28
9,0,3,6,2067,120,125,29
9,0,3,6,2067,125,130,30
9,0,3,6,2067,130,135,31
9,0,3,6,2067,135,140,32
9,0,3,6,2067,140,145,33
9,0,3,6,2067,145,150,34
9,0,3,6,2067,150,155,35
9,0,3,6,2067,155,160,36
9,0,3,6,2067,160,165,37
9,0,3,6,2067,165,170,37
9,0,3,6,2067,170,175,37
9,0,3,6,2067,175,180,37
9,0,3,6,2067,180,185,37
9,0,3,6,2067,185,190,37
9,0,3,6,2067,190,195,37
9,0,3,6,2067,195,200,37
9,0,3,6,2067,200,205,37
9,0,3,6,2067,205,210,37
9,0,3,6,2067,210,215,37
9,0,3,6,2067,215,220,37
9,0,3,6,2067,220,225,37
9,0,3,6,2067,225,230,37
9,0,3,6,2067,230,999,37
9,0,3,7,2067,0,0,2
9,0,3,7,2067,0.001,50,8
9,0,3,7,2067,50,75,17
9,0,3,7,2067,75,95,21.5
9,0,3,7,2067,95,100,24
9,0,3,7,2067,100,105,25
9,0,3,7,2067,105,110,26
9,0,3,7,2067,110,115,27
9,0,3,7,2067,115,120,28
9,0,3,7,2067,120,125,29
9,0,3,7,2067,125,130,30
9,0,3,7,2067,130,135,31
9,0,3,7,2067,135,140,32
9,0,3,7,2067,140,145,33
9,0,3,7,2067,145,150,34
9,0,3,7,2067,150,155,35
9,0,3,7,2067,155,160,36
9,0,3,7,2067,160,165,37
9,0,3,7,2067,165,170,37
9,0,3,7,2067,170,175,37
9,0,3,7,2067,175,180,37
9,0,3,7,2067,180,185,37
9,0,3,7,2067,185,190,37
9,0,3,7,2067,190,195,37
9,0,3,7,2067,195,200,37
9,0,3,7,2067,200,205,37
9,0,3,7,2067,205,210,37
9,0,3,7,2067,210,215,37
9,0,3,7,2067,215,220,37
9,0,3,7,2067,220,225,37
9,0,3,7,2067,225,230,37
9,0,3,7,2067,230,999,37
9,0,3,8,2067,0,0,2
9,0,3,8,2067,0.001,50,8
9,0,3,8,2067,50,75,17
9,0,3,8,2067,75,95,21.5
9,0,3,8,2067,95,100,24
9,0,3,8,2067,100,105,25
9,0,3,8,2067,105,110,26
9,0,3,8,2067,110,115,27
9,0,3,8,2067,115,120,28
9,0,3,8,2067,120,125,29
9,0,3,8,2067,125,130,30
9,0,3,8,2067,130,135,31
9,0,3,8,2067,135,140,32
9,0,3,8,2067,140,145,33
9,0,3,8,2067,145,150,34
9,0,3,8,2067,150,155,35
9,0,3,8,2067,155,160,36
9,0,3,8,2067,160,165,37
9,0,3,8,2067,165,170,37
9,0,3,8,2067,170,175,37
9,0,3,8,2067,175,180,37
9,0,3,8,2067,180,185,37
9,0,3,8,2067,185,190,37
9,0,3,8,2067,190,195,37
9,0,3,8,2067,195,200,37
9,0,3,8,2067,200,205,37
9,0,3,8,2067,205,210,37
9,0,3,8,2067,210,215,37
9,0,3,8,2067,215,220,37
9,0,3,8,2067,220,225,37
9,0,3,8,2067,225,230,37
9,0,3,8,2067,230,999,37
9,0,3,10,2067,0,0,2
9,0,3,10,2067,0.001,50,8
9,0,3,10,2067,50,75,17
9,0,3,10,2067,75,95,21.5
9,0,3,10,2067,95,100,24
9,0,3,10,2067,100,105,25
9,0,3,10,2067,105,110,26
9,0,3,10,2067,110,115,27
9,0,3,10,2067,115,120,28
9,0,3,10,2067,120,125,29
9,0,3,10,2067,125,130,30
9,0,3,10,2067,130,135,31
9,0,3,10,2067,135,140,32
9,0,3,10,2067,140,145,33
9,0,3,10,2067,145,150,34
9,0,3,10,2067,150,155,35
9,0,3,10,2067,155,160,36
9,0,3,10,2067,160,165,37
9,0,3,10,2067,165,170,37
9,0,3,10,2067,170,175,37
9,0,3,10,2067,175,180,37
9,0,3,10,2067,180,185,37
9,0,3,10,2067,185,190,37
9,0,3,10,2067,190,195,37
9,0,3,10,2067,195,200,37
9,0,3,10,2067,200,205,37
9,0,3,10,2067,205,210,37
9,0,3,10,2067,210,215,37
9,0,3,10,2067,215,220,37
9,0,3,10,2067,220,225,37
9,0,3,10,2067,225,230,37
9,0,3,10,2067,230,999,37
9,0,3,11,2067,0,0,2
9,0,3,11,2067,0.001,50,8
9,0,3,11,2067,50,75,17
9,0,3,11,2067,75,95,21.5
9,0,3,11,2067,95,100,24
9,0,3,11,2067,100,105,25
9,0,3,11,2067,105,110,26
9,0,3,11,2067,110,115,27
9,0,3,11,2067,115,120,28
9,0,3,11,2067,120,125,29
9,0,3,11,2067,125,130,30
9,0,3,11,2067,130,135,31
9,0,3,11,2067,135,140,32
9,0,3,11,2067,140,145,33
9,0,3,11,2067,145,150,34
9,0,3,11,2067,150,155,35
9,0,3,11,2067,155,160,36
9,0,3,11,2067,160,165,37
9,0,3,11,2067,165,170,37
9,0,3,11,2067,170,175,37
9,0,3,11,2067,175,180,37
9,0,3,11,2067,180,185,37
9,0,3,11,2067,185,190,37
9,0,3,11,2067,190,195,37
9,0,3,11,2067,195,200,37
9,0,3,11,2067,200,205,37
9,0,3,11,2067,205,210,37
9,0,3,11,2067,210,215,37
9,0,3,11,2067,215,220,37
9,0,3,11,2067,220,225,37
9,0,3,11,2067,225,230,37
9,0,3,11,2067,230,999,37
9,0,3,12,2067,0,0,2
9,0,3,12,2067,0.001,50,8
9,0,3,12,2067,50,75,17
9,0,3,12,2067,75,95,21.5
9,0,3,12,2067,95,100,24
9,0,3,12,2067,100,105,25
9,0,3,12,2067,105,110,26
9,0,3,12,2067,110,115,27
9,0,3,12,2067,115,120,28
9,0,3,12,2067,120,125,29
9,0,3,12,2067,125,130,30
9,0,3,12,2067,130,135,31
9,0,3,12,2067,135,140,32
9,0,3,12,2067,140,145,33
9,0,3,12,2067,145,150,34
9,0,3,12,2067,150,155,35
9,0,3,12,2067,155,160,36
9,0,3,12,2067,160,165,37
9,0,3,12,2067,165,170,37
9,0,3,12,2067,170,175,37
9,0,3,12,2067,175,180,37
9,0,3,12,2067,180,185,37
9,0,3,12,2067,185,190,37
9,0,3,12,2067,190,195,37
