,ScenarioID,CountryID,PolicyID,Year,triplenID,modeID,td
119,1,9,0,2013,2,12,0.277021437883377
120,1,9,0,2013,3,1,29.3999843597412
121,1,9,0,2013,3,2,15.8468704223633
122,1,9,0,2013,3,3,387.274658203125
123,1,9,0,2013,3,4,210.142669677734
124,1,9,0,2013,3,5,3.15966081619263
125,1,9,0,2013,3,6,79.6604156494141
126,1,9,0,2013,3,7,0.0542500838637352
127,1,9,0,2013,3,8,4.41677713394165
128,1,9,0,2013,3,9,4.94720315933228
129,1,9,0,2013,3,10,11.1579656600952
130,1,9,0,2013,3,11,2.92827558517456
131,1,9,0,2013,3,12,6.25806427001953
132,1,9,0,2013,4,1,8.6700325012207
133,1,9,0,2013,4,2,13.9886808395386
134,1,9,0,2013,4,3,576.319885253906
135,1,9,0,2013,4,4,291.428100585938
136,1,9,0,2013,4,5,5.54154682159424
137,1,9,0,2013,4,6,92.9597473144531
138,1,9,0,2013,4,7,0.177227884531021
139,1,9,0,2013,4,8,27.7435188293457
140,1,9,0,2013,4,9,9.45527267456055
141,1,9,0,2013,4,10,10.9490966796875
142,1,9,0,2013,4,11,5.09513568878174
143,1,9,0,2013,4,12,22.8249568939209
144,1,9,0,2013,5,1,7.92293500900269
145,1,9,0,2013,5,2,11.8377876281738
146,1,9,0,2013,5,3,910.881652832031
147,1,9,0,2013,5,4,426.076599121094
148,1,9,0,2013,5,5,12.9358825683594
149,1,9,0,2013,5,6,76.8837661743164
150,1,9,0,2013,5,7,2.31328725814819
151,1,9,0,2013,5,8,105.933532714844
152,1,9,0,2013,5,9,20.6265773773193
153,1,9,0,2013,5,10,8.54282569885254
154,1,9,0,2013,5,11,5.10894870758057
155,1,9,0,2013,5,12,32.7568473815918
156,1,9,0,2013,6,1,2.38987040519714
157,1,9,0,2013,6,2,3.30794143676758
158,1,9,0,2013,6,3,537.788757324219
159,1,9,0,2013,6,4,265.647979736328
160,1,9,0,2013,6,5,10.9340658187866
161,1,9,0,2013,6,6,21.6910705566406
162,1,9,0,2013,6,7,5.17273139953613
163,1,9,0,2013,6,8,139.228240966797
164,1,9,0,2013,6,9,11.0764188766479
165,1,9,0,2013,6,10,8.26852512359619
166,1,9,0,2013,6,11,1.16107034683228
167,1,9,0,2013,6,12,7.40831756591797
168,1,9,0,2013,7,1,0.913155019283295
169,1,9,0,2013,7,2,0.321054577827454
170,1,9,0,2013,7,3,387.0498046875
171,1,9,0,2013,7,4,245.391738891602
172,1,9,0,2013,7,5,3.46466183662415
173,1,9,0,2013,7,6,4.65572357177734
174,1,9,0,2013,7,7,11.1020803451538
175,1,9,0,2013,7,8,131.834320068359
176,1,9,0,2013,7,9,23.9911251068115
177,1,9,0,2013,7,10,2.58926868438721
178,1,9,0,2013,7,11,0.408972531557083
179,1,9,0,2013,7,12,2.89661002159119
180,1,9,0,2013,8,1,0.592757344245911
181,1,9,0,2013,8,2,0.156501546502113
182,1,9,0,2013,8,3,408.169860839844
183,1,9,0,2013,8,4,332.950317382813
184,1,9,0,2013,8,5,2.13802862167358
185,1,9,0,2013,8,6,2.69002270698547
186,1,9,0,2013,8,7,46.6401062011719
187,1,9,0,2013,8,8,221.572479248047
188,1,9,0,2013,8,9,23.2749271392822
189,1,9,0,2013,8,10,3.76187896728516
190,1,9,0,2013,8,11,14.0861740112305
191,1,9,0,2013,8,12,2.82811188697815
192,1,9,0,2014,1,1,56.2219581604004
193,1,9,0,2014,1,2,1.27308678627014
194,1,9,0,2014,1,3,12.4230842590332
195,1,9,0,2014,1,4,7.45850419998169
196,1,9,0,2014,1,5,0.0384393706917763
197,1,9,0,2014,1,6,0.94607812166214
198,1,9,0,2014,1,7,0.0
199,1,9,0,2014,1,8,0.0
200,1,9,0,2014,1,9,0.272285759449005
201,1,9,0,2014,1,10,0.168154001235962
202,1,9,0,2014,1,11,0.014350407756865
203,1,9,0,2014,1,12,0.00696496572345495
204,1,9,0,2014,2,1,54.3284683227539
205,1,9,0,2014,2,2,6.19523429870605
206,1,9,0,2014,2,3,76.7984237670898
207,1,9,0,2014,2,4,44.0294990539551
208,1,9,0,2014,2,5,0.35546600818634
209,1,9,0,2014,2,6,11.9729080200195
210,1,9,0,2014,2,7,0.0
211,1,9,0,2014,2,8,0.0896298810839653
212,1,9,0,2014,2,9,1.41397953033447
213,1,9,0,2014,2,10,3.0045154094696
214,1,9,0,2014,2,11,0.296927958726883
215,1,9,0,2014,2,12,0.277021437883377
216,1,9,0,2014,3,1,29.3999843597412
217,1,9,0,2014,3,2,15.8468704223633
218,1,9,0,2014,3,3,387.274658203125
219,1,9,0,2014,3,4,210.142669677734
220,1,9,0,2014,3,5,3.15966081619263
221,1,9,0,2014,3,6,79.6604156494141
222,1,9,0,2014,3,7,0.0542500838637352
223,1,9,0,2014,3,8,4.41677713394165
224,1,9,0,2014,3,9,4.94720315933228
225,1,9,0,2014,3,10,11.1579656600952
226,1,9,0,2014,3,11,2.92827558517456
227,1,9,0,2014,3,12,6.25806427001953
228,1,9,0,2014,4,1,8.6700325012207
229,1,9,0,2014,4,2,13.9886808395386
230,1,9,0,2014,4,3,576.319885253906
231,1,9,0,2014,4,4,291.428100585938
232,1,9,0,2014,4,5,5.54154682159424
233,1,9,0,2014,4,6,92.9597473144531
234,1,9,0,2014,4,7,0.177227884531021
235,1,9,0,2014,4,8,27.7435188293457
236,1,9,0,2014,4,9,9.45527267456055
237,1,9,0,2014,4,10,10.9490966796875
238,1,9,0,2014,4,11,5.09513568878174
239,1,9,0,2014,4,12,22.8249568939209
240,1,9,0,2014,5,1,7.92293500900269
241,1,9,0,2014,5,2,11.8377876281738
242,1,9,0,2014,5,3,910.881652832031
243,1,9,0,2014,5,4,426.076599121094
244,1,9,0,2014,5,5,12.9358825683594
245,1,9,0,2014,5,6,76.8837661743164
246,1,9,0,2014,5,7,2.31328725814819
247,1,9,0,2014,5,8,105.933532714844
248,1,9,0,2014,5,9,20.6265773773193
249,1,9,0,2014,5,10,8.54282569885254
250,1,9,0,2014,5,11,5.10894870758057
251,1,9,0,2014,5,12,32.7568473815918
252,1,9,0,2014,6,1,2.38987040519714
253,1,9,0,2014,6,2,3.30794143676758
254,1,9,0,2014,6,3,537.788757324219
255,1,9,0,2014,6,4,265.647979736328
256,1,9,0,2014,6,5,10.9340658187866
257,1,9,0,2014,6,6,21.6910705566406
258,1,9,0,2014,6,7,5.17273139953613
259,1,9,0,2014,6,8,139.228240966797
260,1,9,0,2014,6,9,11.0764188766479
261,1,9,0,2014,6,10,8.26852512359619
262,1,9,0,2014,6,11,1.16107034683228
263,1,9,0,2014,6,12,7.40831756591797
264,1,9,0,2014,7,1,0.913155019283295
265,1,9,0,2014,7,2,0.321054577827454
266,1,9,0,2014,7,3,387.0498046875
267,1,9,0,2014,7,4,245.391738891602
268,1,9,0,2014,7,5,3.46466183662415
269,1,9,0,2014,7,6,4.65572357177734
270,1,9,0,2014,7,7,11.1020803451538
271,1,9,0,2014,7,8,131.834320068359
272,1,9,0,2014,7,9,23.9911251068115
273,1,9,0,2014,7,10,2.58926868438721
274,1,9,0,2014,7,11,0.408972531557083
275,1,9,0,2014,7,12,2.89661002159119
276,1,9,0,2014,8,1,0.592757344245911
277,1,9,0,2014,8,2,0.156501546502113
278,1,9,0,2014,8,3,408.169860839844
279,1,9,0,2014,8,4,332.950317382813
280,1,9,0,2014,8,5,2.13802862167358
281,1,9,0,2014,8,6,2.69002270698547
282,1,9,0,2014,8,7,46.6401062011719
283,1,9,0,2014,8,8,221.572479248047
284,1,9,0,2014,8,9,23.2749271392822
285,1,9,0,2014,8,10,3.76187896728516
286,1,9,0,2014,8,11,14.0861740112305
287,1,9,0,2014,8,12,2.82811188697815
288,1,9,0,2015,1,1,56.2219581604004
289,1,9,0,2015,1,2,1.27308678627014
290,1,9,0,2015,1,3,12.4230842590332
291,1,9,0,2015,1,4,7.45850419998169
292,1,9,0,2015,1,5,0.0384393706917763
293,1,9,0,2015,1,6,0.94607812166214
294,1,9,0,2015,1,7,0.0
295,1,9,0,2015,1,8,0.0
296,1,9,0,2015,1,9,0.272285759449005
297,1,9,0,2015,1,10,0.168154001235962
298,1,9,0,2015,1,11,0.014350407756865
299,1,9,0,2015,1,12,0.00696496572345495
300,1,9,0,2015,2,1,54.3284683227539
301,1,9,0,2015,2,2,6.19523429870605
302,1,9,0,2015,2,3,76.7984237670898
303,1,9,0,2015,2,4,44.0294990539551
304,1,9,0,2015,2,5,0.35546600818634
305,1,9,0,2015,2,6,11.9729080200195
306,1,9,0,2015,2,7,0.0
307,1,9,0,2015,2,8,0.0896298810839653
308,1,9,0,2015,2,9,1.41397953033447
309,1,9,0,2015,2,10,3.0045154094696
310,1,9,0,2015,2,11,0.296927958726883
311,1,9,0,2015,2,12,0.277021437883377
312,1,9,0,2015,3,1,29.3999843597412
313,1,9,0,2015,3,2,15.8468704223633
314,1,9,0,2015,3,3,387.274658203125
315,1,9,0,2015,3,4,210.142669677734
316,1,9,0,2015,3,5,3.15966081619263
317,1,9,0,2015,3,6,79.6604156494141
318,1,9,0,2015,3,7,0.0542500838637352
319,1,9,0,2015,3,8,4.41677713394165
320,1,9,0,2015,3,9,4.94720315933228
321,1,9,0,2015,3,10,11.1579656600952
322,1,9,0,2015,3,11,2.92827558517456
323,1,9,0,2015,3,12,6.25806427001953
324,1,9,0,2015,4,1,8.6700325012207
325,1,9,0,2015,4,2,13.9886808395386
326,1,9,0,2015,4,3,576.319885253906
327,1,9,0,2015,4,4,291.428100585938
328,1,9,0,2015,4,5,5.54154682159424
329,1,9,0,2015,4,6,92.9597473144531
330,1,9,0,2015,4,7,0.177227884531021
331,1,9,0,2015,4,8,27.7435188293457
332,1,9,0,2015,4,9,9.45527267456055
333,1,9,0,2015,4,10,10.9490966796875
334,1,9,0,2015,4,11,5.09513568878174
335,1,9,0,2015,4,12,22.8249568939209
336,1,9,0,2015,5,1,7.92293500900269
337,1,9,0,2015,5,2,11.8377876281738
338,1,9,0,2015,5,3,910.881652832031
339,1,9,0,2015,5,4,426.076599121094
340,1,9,0,2015,5,5,12.9358825683594
341,1,9,0,2015,5,6,76.8837661743164
342,1,9,0,2015,5,7,2.31328725814819
343,1,9,0,2015,5,8,105.933532714844
344,1,9,0,2015,5,9,20.6265773773193
345,1,9,0,2015,5,10,8.54282569885254
346,1,9,0,2015,5,11,5.10894870758057
347,1,9,0,2015,5,12,32.7568473815918
348,1,9,0,2015,6,1,2.38987040519714
349,1,9,0,2015,6,2,3.30794143676758
350,1,9,0,2015,6,3,537.788757324219
351,1,9,0,2015,6,4,265.647979736328
352,1,9,0,2015,6,5,10.9340658187866
353,1,9,0,2015,6,6,21.6910705566406
354,1,9,0,2015,6,7,5.17273139953613
355,1,9,0,2015,6,8,139.228240966797
356,1,9,0,2015,6,9,11.0764188766479
357,1,9,0,2015,6,10,8.26852512359619
358,1,9,0,2015,6,11,1.16107034683228
359,1,9,0,2015,6,12,7.40831756591797
360,1,9,0,2015,7,1,0.913155019283295
361,1,9,0,2015,7,2,0.321054577827454
362,1,9,0,2015,7,3,387.0498046875
363,1,9,0,2015,7,4,245.391738891602
364,1,9,0,2015,7,5,3.46466183662415
365,1,9,0,2015,7,6,4.65572357177734
366,1,9,0,2015,7,7,11.1020803451538
367,1,9,0,2015,7,8,131.834320068359
368,1,9,0,2015,7,9,23.9911251068115
369,1,9,0,2015,7,10,2.58926868438721
370,1,9,0,2015,7,11,0.408972531557083
371,1,9,0,2015,7,12,2.89661002159119
372,1,9,0,2015,8,1,0.592757344245911
373,1,9,0,2015,8,2,0.156501546502113
374,1,9,0,2015,8,3,408.169860839844
375,1,9,0,2015,8,4,332.950317382813
376,1,9,0,2015,8,5,2.13802862167358
377,1,9,0,2015,8,6,2.69002270698547
378,1,9,0,2015,8,7,46.6401062011719
379,1,9,0,2015,8,8,221.572479248047
380,1,9,0,2015,8,9,23.2749271392822
381,1,9,0,2015,8,10,3.76187896728516
382,1,9,0,2015,8,11,14.0861740112305
383,1,9,0,2015,8,12,2.82811188697815
384,1,9,0,2016,1,1,56.2219581604004
385,1,9,0,2016,1,2,1.27308678627014
386,1,9,0,2016,1,3,12.4230842590332
387,1,9,0,2016,1,4,7.45850419998169
388,1,9,0,2016,1,5,0.0384393706917763
389,1,9,0,2016,1,6,0.94607812166214
390,1,9,0,2016,1,7,0.0
391,1,9,0,2016,1,8,0.0
392,1,9,0,2016,1,9,0.272285759449005
393,1,9,0,2016,1,10,0.168154001235962
394,1,9,0,2016,1,11,0.014350407756865
395,1,9,0,2016,1,12,0.00696496572345495
396,1,9,0,2016,2,1,54.3284683227539
397,1,9,0,2016,2,2,6.19523429870605
398,1,9,0,2016,2,3,76.7984237670898
399,1,9,0,2016,2,4,44.0294990539551
400,1,9,0,2016,2,5,0.35546600818634
401,1,9,0,2016,2,6,11.9729080200195
402,1,9,0,2016,2,7,0.0
403,1,9,0,2016,2,8,0.0896298810839653
404,1,9,0,2016,2,9,1.41397953033447
405,1,9,0,2016,2,10,3.0045154094696
406,1,9,0,2016,2,11,0.296927958726883
407,1,9,0,2016,2,12,0.277021437883377
408,1,9,0,2016,3,1,29.3999843597412
409,1,9,0,2016,3,2,15.8468704223633
410,1,9,0,2016,3,3,387.274658203125
411,1,9,0,2016,3,4,210.142669677734
412,1,9,0,2016,3,5,3.15966081619263
413,1,9,0,2016,3,6,79.6604156494141
414,1,9,0,2016,3,7,0.0542500838637352
415,1,9,0,2016,3,8,4.41677713394165
416,1,9,0,2016,3,9,4.94720315933228
417,1,9,0,2016,3,10,11.1579656600952
418,1,9,0,2016,3,11,2.92827558517456
419,1,9,0,2016,3,12,6.25806427001953
420,1,9,0,2016,4,1,8.6700325012207
421,1,9,0,2016,4,2,13.9886808395386
422,1,9,0,2016,4,3,576.319885253906
423,1,9,0,2016,4,4,291.428100585938
424,1,9,0,2016,4,5,5.54154682159424
425,1,9,0,2016,4,6,92.9597473144531
426,1,9,0,2016,4,7,0.177227884531021
427,1,9,0,2016,4,8,27.7435188293457
428,1,9,0,2016,4,9,9.45527267456055
429,1,9,0,2016,4,10,10.9490966796875
430,1,9,0,2016,4,11,5.09513568878174
431,1,9,0,2016,4,12,22.8249568939209
432,1,9,0,2016,5,1,7.92293500900269
433,1,9,0,2016,5,2,11.8377876281738
434,1,9,0,2016,5,3,910.881652832031
435,1,9,0,2016,5,4,426.076599121094
436,1,9,0,2016,5,5,12.9358825683594
437,1,9,0,2016,5,6,76.8837661743164
438,1,9,0,2016,5,7,2.31328725814819
439,1,9,0,2016,5,8,105.933532714844
440,1,9,0,2016,5,9,20.6265773773193
441,1,9,0,2016,5,10,8.54282569885254
442,1,9,0,2016,5,11,5.10894870758057
443,1,9,0,2016,5,12,32.7568473815918
444,1,9,0,2016,6,1,2.38987040519714
445,1,9,0,2016,6,2,3.30794143676758
446,1,9,0,2016,6,3,537.788757324219
447,1,9,0,2016,6,4,265.647979736328
448,1,9,0,2016,6,5,10.9340658187866
449,1,9,0,2016,6,6,21.6910705566406
450,1,9,0,2016,6,7,5.17273139953613
451,1,9,0,2016,6,8,139.228240966797
452,1,9,0,2016,6,9,11.0764188766479
453,1,9,0,2016,6,10,8.26852512359619
454,1,9,0,2016,6,11,1.16107034683228
455,1,9,0,2016,6,12,7.40831756591797
456,1,9,0,2016,7,1,0.913155019283295
457,1,9,0,2016,7,2,0.321054577827454
458,1,9,0,2016,7,3,387.0498046875
459,1,9,0,2016,7,4,245.391738891602
460,1,9,0,2016,7,5,3.46466183662415
461,1,9,0,2016,7,6,4.65572357177734
462,1,9,0,2016,7,7,11.1020803451538
463,1,9,0,2016,7,8,131.834320068359
464,1,9,0,2016,7,9,23.9911251068115
465,1,9,0,2016,7,10,2.58926868438721
466,1,9,0,2016,7,11,0.408972531557083
467,1,9,0,2016,7,12,2.89661002159119
468,1,9,0,2016,8,1,0.592757344245911
469,1,9,0,2016,8,2,0.156501546502113
470,1,9,0,2016,8,3,408.169860839844
471,1,9,0,2016,8,4,332.950317382813
472,1,9,0,2016,8,5,2.13802862167358
473,1,9,0,2016,8,6,2.69002270698547
474,1,9,0,2016,8,7,46.6401062011719
475,1,9,0,2016,8,8,221.572479248047
476,1,9,0,2016,8,9,23.2749271392822
477,1,9,0,2016,8,10,3.76187896728516
478,1,9,0,2016,8,11,14.0861740112305
479,1,9,0,2016,8,12,2.82811188697815
480,1,9,0,2017,1,1,56.2219581604004
481,1,9,0,2017,1,2,1.27308678627014
482,1,9,0,2017,1,3,12.4230842590332
483,1,9,0,2017,1,4,7.45850419998169
484,1,9,0,2017,1,5,0.0384393706917763
485,1,9,0,2017,1,6,0.94607812166214
486,1,9,0,2017,1,7,0.0
487,1,9,0,2017,1,8,0.0
488,1,9,0,2017,1,9,0.272285759449005
489,1,9,0,2017,1,10,0.168154001235962
490,1,9,0,2017,1,11,0.014350407756865
491,1,9,0,2017,1,12,0.00696496572345495
492,1,9,0,2017,2,1,54.3284683227539
493,1,9,0,2017,2,2,6.19523429870605
494,1,9,0,2017,2,3,76.7984237670898
495,1,9,0,2017,2,4,44.0294990539551
496,1,9,0,2017,2,5,0.35546600818634
497,1,9,0,2017,2,6,11.9729080200195
498,1,9,0,2017,2,7,0.0
499,1,9,0,2017,2,8,0.0896298810839653
500,1,9,0,2017,2,9,1.41397953033447
501,1,9,0,2017,2,10,3.0045154094696
502,1,9,0,2017,2,11,0.296927958726883
503,1,9,0,2017,2,12,0.277021437883377
504,1,9,0,2017,3,1,29.3999843597412
505,1,9,0,2017,3,2,15.8468704223633
506,1,9,0,2017,3,3,387.274658203125
507,1,9,0,2017,3,4,210.142669677734
508,1,9,0,2017,3,5,3.15966081619263
509,1,9,0,2017,3,6,79.6604156494141
510,1,9,0,2017,3,7,0.0542500838637352
511,1,9,0,2017,3,8,4.41677713394165
512,1,9,0,2017,3,9,4.94720315933228
513,1,9,0,2017,3,10,11.1579656600952
514,1,9,0,2017,3,11,2.92827558517456
515,1,9,0,2017,3,12,6.25806427001953
516,1,9,0,2017,4,1,8.6700325012207
517,1,9,0,2017,4,2,13.9886808395386
518,1,9,0,2017,4,3,576.319885253906
519,1,9,0,2017,4,4,291.428100585938
520,1,9,0,2017,4,5,5.54154682159424
521,1,9,0,2017,4,6,92.9597473144531
522,1,9,0,2017,4,7,0.177227884531021
523,1,9,0,2017,4,8,27.7435188293457
524,1,9,0,2017,4,9,9.45527267456055
525,1,9,0,2017,4,10,10.9490966796875
526,1,9,0,2017,4,11,5.09513568878174
527,1,9,0,2017,4,12,22.8249568939209
528,1,9,0,2017,5,1,7.92293500900269
529,1,9,0,2017,5,2,11.8377876281738
530,1,9,0,2017,5,3,910.881652832031
531,1,9,0,2017,5,4,426.076599121094
532,1,9,0,2017,5,5,12.9358825683594
533,1,9,0,2017,5,6,76.8837661743164
534,1,9,0,2017,5,7,2.31328725814819
535,1,9,0,2017,5,8,105.933532714844
536,1,9,0,2017,5,9,20.6265773773193
537,1,9,0,2017,5,10,8.54282569885254
538,1,9,0,2017,5,11,5.10894870758057
539,1,9,0,2017,5,12,32.7568473815918
540,1,9,0,2017,6,1,2.38987040519714
541,1,9,0,2017,6,2,3.30794143676758
542,1,9,0,2017,6,3,537.788757324219
543,1,9,0,2017,6,4,265.647979736328
544,1,9,0,2017,6,5,10.9340658187866
545,1,9,0,2017,6,6,21.6910705566406
546,1,9,0,2017,6,7,5.17273139953613
547,1,9,0,2017,6,8,139.228240966797
548,1,9,0,2017,6,9,11.0764188766479
549,1,9,0,2017,6,10,8.26852512359619
550,1,9,0,2017,6,11,1.16107034683228
551,1,9,0,2017,6,12,7.40831756591797
552,1,9,0,2017,7,1,0.913155019283295
553,1,9,0,2017,7,2,0.321054577827454
554,1,9,0,2017,7,3,387.0498046875
555,1,9,0,2017,7,4,245.391738891602
556,1,9,0,2017,7,5,3.46466183662415
557,1,9,0,2017,7,6,4.65572357177734
558,1,9,0,2017,7,7,11.1020803451538
559,1,9,0,2017,7,8,131.834320068359
560,1,9,0,2017,7,9,23.9911251068115
561,1,9,0,2017,7,10,2.58926868438721
562,1,9,0,2017,7,11,0.408972531557083
563,1,9,0,2017,7,12,2.89661002159119
564,1,9,0,2017,8,1,0.592757344245911
565,1,9,0,2017,8,2,0.156501546502113
566,1,9,0,2017,8,3,408.169860839844
567,1,9,0,2017,8,4,332.950317382813
568,1,9,0,2017,8,5,2.13802862167358
569,1,9,0,2017,8,6,2.69002270698547
570,1,9,0,2017,8,7,46.6401062011719
571,1,9,0,2017,8,8,221.572479248047
572,1,9,0,2017,8,9,23.2749271392822
573,1,9,0,2017,8,10,3.76187896728516
574,1,9,0,2017,8,11,14.0861740112305
575,1,9,0,2017,8,12,2.82811188697815
576,1,9,0,2018,1,1,56.2219581604004
577,1,9,0,2018,1,2,1.27308678627014
578,1,9,0,2018,1,3,12.4230842590332
579,1,9,0,2018,1,4,7.45850419998169
580,1,9,0,2018,1,5,0.0384393706917763
581,1,9,0,2018,1,6,0.94607812166214
582,1,9,0,2018,1,7,0.0
583,1,9,0,2018,1,8,0.0
584,1,9,0,2018,1,9,0.272285759449005
585,1,9,0,2018,1,10,0.168154001235962
586,1,9,0,2018,1,11,0.014350407756865
587,1,9,0,2018,1,12,0.00696496572345495
588,1,9,0,2018,2,1,54.3284683227539
589,1,9,0,2018,2,2,6.19523429870605
590,1,9,0,2018,2,3,76.7984237670898
591,1,9,0,2018,2,4,44.0294990539551
592,1,9,0,2018,2,5,0.35546600818634
593,1,9,0,2018,2,6,11.9729080200195
594,1,9,0,2018,2,7,0.0
595,1,9,0,2018,2,8,0.0896298810839653
596,1,9,0,2018,2,9,1.41397953033447
597,1,9,0,2018,2,10,3.0045154094696
598,1,9,0,2018,2,11,0.296927958726883
599,1,9,0,2018,2,12,0.277021437883377
600,1,9,0,2018,3,1,29.3999843597412
601,1,9,0,2018,3,2,15.8468704223633
602,1,9,0,2018,3,3,387.274658203125
603,1,9,0,2018,3,4,210.142669677734
604,1,9,0,2018,3,5,3.15966081619263
605,1,9,0,2018,3,6,79.6604156494141
606,1,9,0,2018,3,7,0.0542500838637352
607,1,9,0,2018,3,8,4.41677713394165
608,1,9,0,2018,3,9,4.94720315933228
609,1,9,0,2018,3,10,11.1579656600952
610,1,9,0,2018,3,11,2.92827558517456
611,1,9,0,2018,3,12,6.25806427001953
