,ScenarioID,CountryID,Year,PSmall,PMedium,PLarge,CSmall,CMedium,CLarge,TPanel,TMedium,THeavy,TCarDerived,TPickup,TDrop,TBox,TOther
20,1,9,2032,0.0683479756116867,0.325586199760437,0.106065824627876,0.0683479756116867,0.325586199760437,0.106065824627876,0.0851071029901505,0.180642023682594,0.668955862522125,0.0230185706168413,0.0184739362448454,0.00731054833158851,0.00504075642675161,0.0114512145519257
21,1,9,2033,0.0659116208553314,0.325834214687347,0.108254164457321,0.0659116208553314,0.325834214687347,0.108254164457321,0.0858274027705193,0.18037137389183,0.667953550815582,0.0232133865356445,0.0186302904039621,0.00737242074683309,0.0050834184512496,0.0115481317043304
22,1,9,2034,0.0635797008872032,0.325994461774826,0.110425844788551,0.0635797008872032,0.325994461774826,0.110425844788551,0.0865404456853867,0.180103451013565,0.666961371898651,0.0234062392264605,0.0187850669026375,0.00743366964161396,0.0051256506703794,0.0116440718993545
23,1,9,2035,0.0613484382629395,0.326071947813034,0.112579621374607,0.0613484382629395,0.326071947813034,0.112579621374607,0.087246336042881,0.179838225245476,0.665979146957397,0.0235971603542566,0.0189382936805487,0.00749430479481816,0.00516745960339904,0.0117390500381589
24,1,9,2036,0.0590381883084774,0.326068133115768,0.114893674850464,0.0590381883084774,0.326068133115768,0.114893674850464,0.0879097357392311,0.179588943719864,0.665056109428406,0.0237765870988369,0.0190822947770357,0.00755128962919116,0.00520675163716078,0.0118283107876778
25,1,9,2037,0.0568364709615707,0.325978845357895,0.117184683680534,0.0568364709615707,0.325978845357895,0.117184683680534,0.0885661318898201,0.179342314600945,0.664142727851868,0.0239541195333004,0.019224775955081,0.00760767236351967,0.00524562876671553,0.0119166290387511
26,1,9,2038,0.0547386817634106,0.325809925794601,0.119451396167278,0.0547386817634106,0.325809925794601,0.119451396167278,0.0892156288027763,0.179098263382912,0.663239002227783,0.0241297855973244,0.0193657614290714,0.0076634637080133,0.00528409751132131,0.0120040196925402
27,1,9,2039,0.0527403503656387,0.325567036867142,0.1216926202178,0.0527403503656387,0.325567036867142,0.1216926202178,0.0898583456873894,0.178856775164604,0.662344634532928,0.0243036188185215,0.0195052735507488,0.00771867157891393,0.00532216485589743,0.0120904976502061
28,1,9,2040,0.0508371293544769,0.325255692005157,0.123907186090946,0.0508371293544769,0.325255692005157,0.123907186090946,0.090494379401207,0.178617790341377,0.661459624767303,0.0244756452739239,0.019643334671855,0.00777330575510859,0.00535983592271805,0.0121760759502649
29,1,9,2041,0.0490248277783394,0.324881196022034,0.126093983650208,0.0490248277783394,0.324881196022034,0.126093983650208,0.0909832119941711,0.178434103727341,0.660779476165771,0.0246078558266163,0.0197494439780712,0.00781529489904642,0.00538878841325641,0.0122418478131294
