,ScenarioID,CountryID,Year,AvailableVehiclesID,JSType_VSMID,LoadFactor
744,1,9,2043,4,1,0.969960548877006
745,1,9,2043,4,2,0.969960548877006
746,1,9,2043,4,3,0.969960548877006
747,1,9,2043,5,1,1.20833010081351
748,1,9,2043,5,2,1.20833010081351
749,1,9,2043,5,3,1.20833010081351
750,1,9,2043,6,1,0.990297343992831
751,1,9,2043,6,2,0.990297343992831
752,1,9,2043,6,3,0.990297343992831
753,1,9,2043,7,4,1.0
754,1,9,2043,7,10,1.0
755,1,9,2043,7,11,1.0
756,1,9,2043,7,12,1.0
757,1,9,2043,8,4,1.0
758,1,9,2043,8,10,1.0
759,1,9,2043,8,11,1.0
760,1,9,2043,8,12,1.0
761,1,9,2043,9,5,1.0
762,1,9,2043,9,6,1.0
763,1,9,2043,9,7,1.0
764,1,9,2043,10,9,1.0
765,1,9,2043,10,13,1.0
766,1,9,2043,11,9,1.0
767,1,9,2043,11,13,1.0
768,1,9,2044,4,1,0.969961811056563
769,1,9,2044,4,2,0.969961811056563
770,1,9,2044,4,3,0.969961811056563
771,1,9,2044,5,1,1.20833010081351
772,1,9,2044,5,2,1.20833010081351
773,1,9,2044,5,3,1.20833010081351
774,1,9,2044,6,1,0.990297343992831
775,1,9,2044,6,2,0.990297343992831
776,1,9,2044,6,3,0.990297343992831
777,1,9,2044,7,4,1.0
778,1,9,2044,7,10,1.0
779,1,9,2044,7,11,1.0
780,1,9,2044,7,12,1.0
781,1,9,2044,8,4,1.0
782,1,9,2044,8,10,1.0
783,1,9,2044,8,11,1.0
784,1,9,2044,8,12,1.0
785,1,9,2044,9,5,1.0
786,1,9,2044,9,6,1.0
787,1,9,2044,9,7,1.0
788,1,9,2044,10,9,1.0
789,1,9,2044,10,13,1.0
790,1,9,2044,11,9,1.0
791,1,9,2044,11,13,1.0
792,1,9,2045,4,1,0.970042590548187
793,1,9,2045,4,2,0.970042590548187
794,1,9,2045,4,3,0.970042590548187
795,1,9,2045,5,1,1.20833010081351
796,1,9,2045,5,2,1.20833010081351
797,1,9,2045,5,3,1.20833010081351
798,1,9,2045,6,1,0.990297343992831
799,1,9,2045,6,2,0.990297343992831
800,1,9,2045,6,3,0.990297343992831
801,1,9,2045,7,4,1.0
802,1,9,2045,7,10,1.0
803,1,9,2045,7,11,1.0
804,1,9,2045,7,12,1.0
805,1,9,2045,8,4,1.0
806,1,9,2045,8,10,1.0
807,1,9,2045,8,11,1.0
808,1,9,2045,8,12,1.0
809,1,9,2045,9,5,1.0
810,1,9,2045,9,6,1.0
811,1,9,2045,9,7,1.0
812,1,9,2045,10,9,1.0
813,1,9,2045,10,13,1.0
814,1,9,2045,11,9,1.0
815,1,9,2045,11,13,1.0
816,1,9,2046,4,1,0.970171447606558
817,1,9,2046,4,2,0.970171447606558
818,1,9,2046,4,3,0.970171447606558
819,1,9,2046,5,1,1.20833010081351
820,1,9,2046,5,2,1.20833010081351
821,1,9,2046,5,3,1.20833010081351
822,1,9,2046,6,1,0.990297343992831
823,1,9,2046,6,2,0.990297343992831
824,1,9,2046,6,3,0.990297343992831
825,1,9,2046,7,4,1.0
826,1,9,2046,7,10,1.0
827,1,9,2046,7,11,1.0
828,1,9,2046,7,12,1.0
829,1,9,2046,8,4,1.0
830,1,9,2046,8,10,1.0
831,1,9,2046,8,11,1.0
832,1,9,2046,8,12,1.0
833,1,9,2046,9,5,1.0
834,1,9,2046,9,6,1.0
835,1,9,2046,9,7,1.0
836,1,9,2046,10,9,1.0
837,1,9,2046,10,13,1.0
838,1,9,2046,11,9,1.0
839,1,9,2046,11,13,1.0
840,1,9,2047,4,1,0.970292387356802
841,1,9,2047,4,2,0.970292387356802
842,1,9,2047,4,3,0.970292387356802
843,1,9,2047,5,1,1.20833010081351
844,1,9,2047,5,2,1.20833010081351
845,1,9,2047,5,3,1.20833010081351
846,1,9,2047,6,1,0.990297343992831
847,1,9,2047,6,2,0.990297343992831
848,1,9,2047,6,3,0.990297343992831
849,1,9,2047,7,4,1.0
850,1,9,2047,7,10,1.0
851,1,9,2047,7,11,1.0
852,1,9,2047,7,12,1.0
853,1,9,2047,8,4,1.0
854,1,9,2047,8,10,1.0
855,1,9,2047,8,11,1.0
856,1,9,2047,8,12,1.0
857,1,9,2047,9,5,1.0
858,1,9,2047,9,6,1.0
859,1,9,2047,9,7,1.0
860,1,9,2047,10,9,1.0
861,1,9,2047,10,13,1.0
862,1,9,2047,11,9,1.0
863,1,9,2047,11,13,1.0
864,1,9,2048,4,1,0.970396000824041
865,1,9,2048,4,2,0.970396000824041
866,1,9,2048,4,3,0.970396000824041
867,1,9,2048,5,1,1.20833010081351
868,1,9,2048,5,2,1.20833010081351
869,1,9,2048,5,3,1.20833010081351
870,1,9,2048,6,1,0.990297343992831
871,1,9,2048,6,2,0.990297343992831
872,1,9,2048,6,3,0.990297343992831
873,1,9,2048,7,4,1.0
874,1,9,2048,7,10,1.0
875,1,9,2048,7,11,1.0
876,1,9,2048,7,12,1.0
877,1,9,2048,8,4,1.0
878,1,9,2048,8,10,1.0
879,1,9,2048,8,11,1.0
880,1,9,2048,8,12,1.0
881,1,9,2048,9,5,1.0
882,1,9,2048,9,6,1.0
883,1,9,2048,9,7,1.0
884,1,9,2048,10,9,1.0
885,1,9,2048,10,13,1.0
886,1,9,2048,11,9,1.0
887,1,9,2048,11,13,1.0
888,1,9,2049,4,1,0.970495483521821
889,1,9,2049,4,2,0.970495483521821
890,1,9,2049,4,3,0.970495483521821
891,1,9,2049,5,1,1.20833010081351
892,1,9,2049,5,2,1.20833010081351
893,1,9,2049,5,3,1.20833010081351
894,1,9,2049,6,1,0.990297343992831
895,1,9,2049,6,2,0.990297343992831
896,1,9,2049,6,3,0.990297343992831
897,1,9,2049,7,4,1.0
898,1,9,2049,7,10,1.0
899,1,9,2049,7,11,1.0
900,1,9,2049,7,12,1.0
901,1,9,2049,8,4,1.0
902,1,9,2049,8,10,1.0
903,1,9,2049,8,11,1.0
904,1,9,2049,8,12,1.0
905,1,9,2049,9,5,1.0
906,1,9,2049,9,6,1.0
907,1,9,2049,9,7,1.0
908,1,9,2049,10,9,1.0
909,1,9,2049,10,13,1.0
910,1,9,2049,11,9,1.0
911,1,9,2049,11,13,1.0
912,1,9,2050,4,1,0.970580852757287
913,1,9,2050,4,2,0.970580852757287
914,1,9,2050,4,3,0.970580852757287
915,1,9,2050,5,1,1.20833010081351
916,1,9,2050,5,2,1.20833010081351
917,1,9,2050,5,3,1.20833010081351
918,1,9,2050,6,1,0.990297343992831
919,1,9,2050,6,2,0.990297343992831
920,1,9,2050,6,3,0.990297343992831
921,1,9,2050,7,4,1.0
922,1,9,2050,7,10,1.0
923,1,9,2050,7,11,1.0
924,1,9,2050,7,12,1.0
925,1,9,2050,8,4,1.0
926,1,9,2050,8,10,1.0
927,1,9,2050,8,11,1.0
928,1,9,2050,8,12,1.0
929,1,9,2050,9,5,1.0
930,1,9,2050,9,6,1.0
931,1,9,2050,9,7,1.0
932,1,9,2050,10,9,1.0
933,1,9,2050,10,13,1.0
934,1,9,2050,11,9,1.0
935,1,9,2050,11,13,1.0
936,1,9,2051,4,1,1.00789737875117
937,1,9,2051,4,2,1.00789737875117
938,1,9,2051,4,3,1.00789737875117
939,1,9,2051,5,1,1.20833010081351
940,1,9,2051,5,2,1.20833010081351
941,1,9,2051,5,3,1.20833010081351
942,1,9,2051,6,1,0.990297343992831
943,1,9,2051,6,2,0.990297343992831
944,1,9,2051,6,3,0.990297343992831
945,1,9,2051,7,4,1.0
946,1,9,2051,7,10,1.0
947,1,9,2051,7,11,1.0
948,1,9,2051,7,12,1.0
949,1,9,2051,8,4,1.0
950,1,9,2051,8,10,1.0
951,1,9,2051,8,11,1.0
952,1,9,2051,8,12,1.0
953,1,9,2051,9,5,1.0
954,1,9,2051,9,6,1.0
955,1,9,2051,9,7,1.0
956,1,9,2051,10,9,1.0
957,1,9,2051,10,13,1.0
958,1,9,2051,11,9,1.0
959,1,9,2051,11,13,1.0
960,1,9,2052,4,1,1.00789737875117
961,1,9,2052,4,2,1.00789737875117
962,1,9,2052,4,3,1.00789737875117
963,1,9,2052,5,1,1.20833010081351
964,1,9,2052,5,2,1.20833010081351
965,1,9,2052,5,3,1.20833010081351
966,1,9,2052,6,1,0.990297343992831
967,1,9,2052,6,2,0.990297343992831
968,1,9,2052,6,3,0.990297343992831
969,1,9,2052,7,4,1.0
970,1,9,2052,7,10,1.0
971,1,9,2052,7,11,1.0
972,1,9,2052,7,12,1.0
973,1,9,2052,8,4,1.0
974,1,9,2052,8,10,1.0
975,1,9,2052,8,11,1.0
976,1,9,2052,8,12,1.0
977,1,9,2052,9,5,1.0
978,1,9,2052,9,6,1.0
979,1,9,2052,9,7,1.0
980,1,9,2052,10,9,1.0
981,1,9,2052,10,13,1.0
982,1,9,2052,11,9,1.0
983,1,9,2052,11,13,1.0
984,1,9,2053,4,1,1.00789737875117
985,1,9,2053,4,2,1.00789737875117
986,1,9,2053,4,3,1.00789737875117
987,1,9,2053,5,1,1.20833010081351
988,1,9,2053,5,2,1.20833010081351
989,1,9,2053,5,3,1.20833010081351
990,1,9,2053,6,1,0.990297343992831
991,1,9,2053,6,2,0.990297343992831
992,1,9,2053,6,3,0.990297343992831
993,1,9,2053,7,4,1.0
994,1,9,2053,7,10,1.0
995,1,9,2053,7,11,1.0
996,1,9,2053,7,12,1.0
997,1,9,2053,8,4,1.0
998,1,9,2053,8,10,1.0
999,1,9,2053,8,11,1.0
1000,1,9,2053,8,12,1.0
1001,1,9,2053,9,5,1.0
1002,1,9,2053,9,6,1.0
1003,1,9,2053,9,7,1.0
1004,1,9,2053,10,9,1.0
1005,1,9,2053,10,13,1.0
1006,1,9,2053,11,9,1.0
1007,1,9,2053,11,13,1.0
1008,1,9,2054,4,1,1.00789737875117
1009,1,9,2054,4,2,1.00789737875117
1010,1,9,2054,4,3,1.00789737875117
1011,1,9,2054,5,1,1.20833010081351
1012,1,9,2054,5,2,1.20833010081351
1013,1,9,2054,5,3,1.20833010081351
1014,1,9,2054,6,1,0.990297343992831
1015,1,9,2054,6,2,0.990297343992831
1016,1,9,2054,6,3,0.990297343992831
1017,1,9,2054,7,4,1.0
1018,1,9,2054,7,10,1.0
1019,1,9,2054,7,11,1.0
1020,1,9,2054,7,12,1.0
1021,1,9,2054,8,4,1.0
1022,1,9,2054,8,10,1.0
1023,1,9,2054,8,11,1.0
1024,1,9,2054,8,12,1.0
1025,1,9,2054,9,5,1.0
1026,1,9,2054,9,6,1.0
1027,1,9,2054,9,7,1.0
1028,1,9,2054,10,9,1.0
1029,1,9,2054,10,13,1.0
1030,1,9,2054,11,9,1.0
1031,1,9,2054,11,13,1.0
1032,1,9,2055,4,1,1.00789737875117
1033,1,9,2055,4,2,1.00789737875117
1034,1,9,2055,4,3,1.00789737875117
1035,1,9,2055,5,1,1.20833010081351
1036,1,9,2055,5,2,1.20833010081351
1037,1,9,2055,5,3,1.20833010081351
1038,1,9,2055,6,1,0.990297343992831
1039,1,9,2055,6,2,0.990297343992831
1040,1,9,2055,6,3,0.990297343992831
1041,1,9,2055,7,4,1.0
1042,1,9,2055,7,10,1.0
1043,1,9,2055,7,11,1.0
1044,1,9,2055,7,12,1.0
1045,1,9,2055,8,4,1.0
1046,1,9,2055,8,10,1.0
1047,1,9,2055,8,11,1.0
1048,1,9,2055,8,12,1.0
1049,1,9,2055,9,5,1.0
1050,1,9,2055,9,6,1.0
1051,1,9,2055,9,7,1.0
1052,1,9,2055,10,9,1.0
1053,1,9,2055,10,13,1.0
1054,1,9,2055,11,9,1.0
1055,1,9,2055,11,13,1.0
1056,1,9,2056,4,1,1.00789737875117
1057,1,9,2056,4,2,1.00789737875117
1058,1,9,2056,4,3,1.00789737875117
1059,1,9,2056,5,1,1.20833010081351
1060,1,9,2056,5,2,1.20833010081351
1061,1,9,2056,5,3,1.20833010081351
1062,1,9,2056,6,1,0.990297343992831
1063,1,9,2056,6,2,0.990297343992831
1064,1,9,2056,6,3,0.990297343992831
1065,1,9,2056,7,4,1.0
1066,1,9,2056,7,10,1.0
1067,1,9,2056,7,11,1.0
1068,1,9,2056,7,12,1.0
1069,1,9,2056,8,4,1.0
1070,1,9,2056,8,10,1.0
1071,1,9,2056,8,11,1.0
1072,1,9,2056,8,12,1.0
1073,1,9,2056,9,5,1.0
1074,1,9,2056,9,6,1.0
1075,1,9,2056,9,7,1.0
1076,1,9,2056,10,9,1.0
1077,1,9,2056,10,13,1.0
1078,1,9,2056,11,9,1.0
1079,1,9,2056,11,13,1.0
1080,1,9,2057,4,1,1.00789737875117
1081,1,9,2057,4,2,1.00789737875117
1082,1,9,2057,4,3,1.00789737875117
1083,1,9,2057,5,1,1.20833010081351
1084,1,9,2057,5,2,1.20833010081351
1085,1,9,2057,5,3,1.20833010081351
1086,1,9,2057,6,1,0.990297343992831
1087,1,9,2057,6,2,0.990297343992831
1088,1,9,2057,6,3,0.990297343992831
1089,1,9,2057,7,4,1.0
1090,1,9,2057,7,10,1.0
1091,1,9,2057,7,11,1.0
1092,1,9,2057,7,12,1.0
1093,1,9,2057,8,4,1.0
1094,1,9,2057,8,10,1.0
1095,1,9,2057,8,11,1.0
1096,1,9,2057,8,12,1.0
1097,1,9,2057,9,5,1.0
1098,1,9,2057,9,6,1.0
1099,1,9,2057,9,7,1.0
1100,1,9,2057,10,9,1.0
1101,1,9,2057,10,13,1.0
1102,1,9,2057,11,9,1.0
1103,1,9,2057,11,13,1.0
1104,1,9,2058,4,1,1.00789737875117
1105,1,9,2058,4,2,1.00789737875117
1106,1,9,2058,4,3,1.00789737875117
1107,1,9,2058,5,1,1.20833010081351
1108,1,9,2058,5,2,1.20833010081351
1109,1,9,2058,5,3,1.20833010081351
1110,1,9,2058,6,1,0.990297343992831
1111,1,9,2058,6,2,0.990297343992831
1112,1,9,2058,6,3,0.990297343992831
1113,1,9,2058,7,4,1.0
1114,1,9,2058,7,10,1.0
1115,1,9,2058,7,11,1.0
1116,1,9,2058,7,12,1.0
1117,1,9,2058,8,4,1.0
1118,1,9,2058,8,10,1.0
1119,1,9,2058,8,11,1.0
1120,1,9,2058,8,12,1.0
1121,1,9,2058,9,5,1.0
1122,1,9,2058,9,6,1.0
1123,1,9,2058,9,7,1.0
1124,1,9,2058,10,9,1.0
1125,1,9,2058,10,13,1.0
1126,1,9,2058,11,9,1.0
1127,1,9,2058,11,13,1.0
1128,1,9,2059,4,1,1.00789737875117
1129,1,9,2059,4,2,1.00789737875117
1130,1,9,2059,4,3,1.00789737875117
1131,1,9,2059,5,1,1.20833010081351
1132,1,9,2059,5,2,1.20833010081351
1133,1,9,2059,5,3,1.20833010081351
1134,1,9,2059,6,1,0.990297343992831
1135,1,9,2059,6,2,0.990297343992831
1136,1,9,2059,6,3,0.990297343992831
1137,1,9,2059,7,4,1.0
1138,1,9,2059,7,10,1.0
1139,1,9,2059,7,11,1.0
1140,1,9,2059,7,12,1.0
1141,1,9,2059,8,4,1.0
1142,1,9,2059,8,10,1.0
1143,1,9,2059,8,11,1.0
1144,1,9,2059,8,12,1.0
1145,1,9,2059,9,5,1.0
1146,1,9,2059,9,6,1.0
1147,1,9,2059,9,7,1.0
1148,1,9,2059,10,9,1.0
1149,1,9,2059,10,13,1.0
1150,1,9,2059,11,9,1.0
1151,1,9,2059,11,13,1.0
1152,1,9,2060,4,1,1.00789737875117
1153,1,9,2060,4,2,1.00789737875117
1154,1,9,2060,4,3,1.00789737875117
1155,1,9,2060,5,1,1.20833010081351
1156,1,9,2060,5,2,1.20833010081351
1157,1,9,2060,5,3,1.20833010081351
1158,1,9,2060,6,1,0.990297343992831
1159,1,9,2060,6,2,0.990297343992831
1160,1,9,2060,6,3,0.990297343992831
1161,1,9,2060,7,4,1.0
1162,1,9,2060,7,10,1.0
1163,1,9,2060,7,11,1.0
1164,1,9,2060,7,12,1.0
1165,1,9,2060,8,4,1.0
1166,1,9,2060,8,10,1.0
1167,1,9,2060,8,11,1.0
1168,1,9,2060,8,12,1.0
1169,1,9,2060,9,5,1.0
1170,1,9,2060,9,6,1.0
1171,1,9,2060,9,7,1.0
1172,1,9,2060,10,9,1.0
1173,1,9,2060,10,13,1.0
1174,1,9,2060,11,9,1.0
1175,1,9,2060,11,13,1.0
1176,1,9,2061,4,1,1.00789737875117
1177,1,9,2061,4,2,1.00789737875117
1178,1,9,2061,4,3,1.00789737875117
1179,1,9,2061,5,1,1.20833010081351
1180,1,9,2061,5,2,1.20833010081351
1181,1,9,2061,5,3,1.20833010081351
1182,1,9,2061,6,1,0.990297343992831
1183,1,9,2061,6,2,0.990297343992831
1184,1,9,2061,6,3,0.990297343992831
1185,1,9,2061,7,4,1.0
1186,1,9,2061,7,10,1.0
1187,1,9,2061,7,11,1.0
1188,1,9,2061,7,12,1.0
1189,1,9,2061,8,4,1.0
1190,1,9,2061,8,10,1.0
1191,1,9,2061,8,11,1.0
1192,1,9,2061,8,12,1.0
1193,1,9,2061,9,5,1.0
1194,1,9,2061,9,6,1.0
1195,1,9,2061,9,7,1.0
1196,1,9,2061,10,9,1.0
1197,1,9,2061,10,13,1.0
1198,1,9,2061,11,9,1.0
1199,1,9,2061,11,13,1.0
1200,1,9,2062,4,1,1.00789737875117
1201,1,9,2062,4,2,1.00789737875117
1202,1,9,2062,4,3,1.00789737875117
1203,1,9,2062,5,1,1.20833010081351
1204,1,9,2062,5,2,1.20833010081351
1205,1,9,2062,5,3,1.20833010081351
1206,1,9,2062,6,1,0.990297343992831
1207,1,9,2062,6,2,0.990297343992831
1208,1,9,2062,6,3,0.990297343992831
1209,1,9,2062,7,4,1.0
1210,1,9,2062,7,10,1.0
1211,1,9,2062,7,11,1.0
1212,1,9,2062,7,12,1.0
1213,1,9,2062,8,4,1.0
1214,1,9,2062,8,10,1.0
1215,1,9,2062,8,11,1.0
1216,1,9,2062,8,12,1.0
1217,1,9,2062,9,5,1.0
1218,1,9,2062,9,6,1.0
1219,1,9,2062,9,7,1.0
1220,1,9,2062,10,9,1.0
1221,1,9,2062,10,13,1.0
1222,1,9,2062,11,9,1.0
1223,1,9,2062,11,13,1.0
1224,1,9,2063,4,1,1.00789737875117
1225,1,9,2063,4,2,1.00789737875117
1226,1,9,2063,4,3,1.00789737875117
1227,1,9,2063,5,1,1.20833010081351
1228,1,9,2063,5,2,1.20833010081351
1229,1,9,2063,5,3,1.20833010081351
1230,1,9,2063,6,1,0.990297343992831
1231,1,9,2063,6,2,0.990297343992831
1232,1,9,2063,6,3,0.990297343992831
1233,1,9,2063,7,4,1.0
1234,1,9,2063,7,10,1.0
1235,1,9,2063,7,11,1.0
1236,1,9,2063,7,12,1.0
1237,1,9,2063,8,4,1.0
1238,1,9,2063,8,10,1.0
1239,1,9,2063,8,11,1.0
1240,1,9,2063,8,12,1.0
1241,1,9,2063,9,5,1.0
1242,1,9,2063,9,6,1.0
1243,1,9,2063,9,7,1.0
1244,1,9,2063,10,9,1.0
1245,1,9,2063,10,13,1.0
1246,1,9,2063,11,9,1.0
1247,1,9,2063,11,13,1.0
1248,1,9,2064,4,1,1.00789737875117
1249,1,9,2064,4,2,1.00789737875117
1250,1,9,2064,4,3,1.00789737875117
1251,1,9,2064,5,1,1.20833010081351
1252,1,9,2064,5,2,1.20833010081351
1253,1,9,2064,5,3,1.20833010081351
1254,1,9,2064,6,1,0.990297343992831
1255,1,9,2064,6,2,0.990297343992831
1256,1,9,2064,6,3,0.990297343992831
1257,1,9,2064,7,4,1.0
1258,1,9,2064,7,10,1.0
1259,1,9,2064,7,11,1.0
1260,1,9,2064,7,12,1.0
1261,1,9,2064,8,4,1.0
1262,1,9,2064,8,10,1.0
1263,1,9,2064,8,11,1.0
1264,1,9,2064,8,12,1.0
1265,1,9,2064,9,5,1.0
1266,1,9,2064,9,6,1.0
1267,1,9,2064,9,7,1.0
1268,1,9,2064,10,9,1.0
1269,1,9,2064,10,13,1.0
1270,1,9,2064,11,9,1.0
1271,1,9,2064,11,13,1.0
1272,1,9,2065,4,1,1.00789737875117
1273,1,9,2065,4,2,1.00789737875117
1274,1,9,2065,4,3,1.00789737875117
1275,1,9,2065,5,1,1.20833010081351
1276,1,9,2065,5,2,1.20833010081351
1277,1,9,2065,5,3,1.20833010081351
1278,1,9,2065,6,1,0.990297343992831
1279,1,9,2065,6,2,0.990297343992831
1280,1,9,2065,6,3,0.990297343992831
1281,1,9,2065,7,4,1.0
1282,1,9,2065,7,10,1.0
1283,1,9,2065,7,11,1.0
1284,1,9,2065,7,12,1.0
1285,1,9,2065,8,4,1.0
1286,1,9,2065,8,10,1.0
1287,1,9,2065,8,11,1.0
1288,1,9,2065,8,12,1.0
1289,1,9,2065,9,5,1.0
1290,1,9,2065,9,6,1.0
1291,1,9,2065,9,7,1.0
1292,1,9,2065,10,9,1.0
1293,1,9,2065,10,13,1.0
1294,1,9,2065,11,9,1.0
1295,1,9,2065,11,13,1.0
1296,1,9,2066,4,1,1.00789737875117
1297,1,9,2066,4,2,1.00789737875117
1298,1,9,2066,4,3,1.00789737875117
1299,1,9,2066,5,1,1.20833010081351
1300,1,9,2066,5,2,1.20833010081351
1301,1,9,2066,5,3,1.20833010081351
1302,1,9,2066,6,1,0.990297343992831
1303,1,9,2066,6,2,0.990297343992831
1304,1,9,2066,6,3,0.990297343992831
1305,1,9,2066,7,4,1.0
1306,1,9,2066,7,10,1.0
1307,1,9,2066,7,11,1.0
1308,1,9,2066,7,12,1.0
1309,1,9,2066,8,4,1.0
1310,1,9,2066,8,10,1.0
1311,1,9,2066,8,11,1.0
1312,1,9,2066,8,12,1.0
1313,1,9,2066,9,5,1.0
1314,1,9,2066,9,6,1.0
1315,1,9,2066,9,7,1.0
1316,1,9,2066,10,9,1.0
1317,1,9,2066,10,13,1.0
1318,1,9,2066,11,9,1.0
1319,1,9,2066,11,13,1.0
1320,1,9,2067,4,1,1.00789737875117
1321,1,9,2067,4,2,1.00789737875117
1322,1,9,2067,4,3,1.00789737875117
1323,1,9,2067,5,1,1.20833010081351
1324,1,9,2067,5,2,1.20833010081351
1325,1,9,2067,5,3,1.20833010081351
1326,1,9,2067,6,1,0.990297343992831
1327,1,9,2067,6,2,0.990297343992831
1328,1,9,2067,6,3,0.990297343992831
1329,1,9,2067,7,4,1.0
1330,1,9,2067,7,10,1.0
1331,1,9,2067,7,11,1.0
1332,1,9,2067,7,12,1.0
1333,1,9,2067,8,4,1.0
1334,1,9,2067,8,10,1.0
1335,1,9,2067,8,11,1.0
1336,1,9,2067,8,12,1.0
1337,1,9,2067,9,5,1.0
1338,1,9,2067,9,6,1.0
1339,1,9,2067,9,7,1.0
1340,1,9,2067,10,9,1.0
1341,1,9,2067,10,13,1.0
1342,1,9,2067,11,9,1.0
1343,1,9,2067,11,13,1.0
1344,1,9,2068,4,1,1.00789737875117
1345,1,9,2068,4,2,1.00789737875117
1346,1,9,2068,4,3,1.00789737875117
1347,1,9,2068,5,1,1.20833010081351
1348,1,9,2068,5,2,1.20833010081351
1349,1,9,2068,5,3,1.20833010081351
1350,1,9,2068,6,1,0.990297343992831
1351,1,9,2068,6,2,0.990297343992831
1352,1,9,2068,6,3,0.990297343992831
1353,1,9,2068,7,4,1.0
1354,1,9,2068,7,10,1.0
1355,1,9,2068,7,11,1.0
1356,1,9,2068,7,12,1.0
1357,1,9,2068,8,4,1.0
1358,1,9,2068,8,10,1.0
1359,1,9,2068,8,11,1.0
1360,1,9,2068,8,12,1.0
1361,1,9,2068,9,5,1.0
1362,1,9,2068,9,6,1.0
1363,1,9,2068,9,7,1.0
1364,1,9,2068,10,9,1.0
1365,1,9,2068,10,13,1.0
1366,1,9,2068,11,9,1.0
1367,1,9,2068,11,13,1.0
1368,1,9,2069,4,1,1.00789737875117
1369,1,9,2069,4,2,1.00789737875117
1370,1,9,2069,4,3,1.00789737875117
1371,1,9,2069,5,1,1.20833010081351
1372,1,9,2069,5,2,1.20833010081351
1373,1,9,2069,5,3,1.20833010081351
1374,1,9,2069,6,1,0.990297343992831
1375,1,9,2069,6,2,0.990297343992831
1376,1,9,2069,6,3,0.990297343992831
1377,1,9,2069,7,4,1.0
1378,1,9,2069,7,10,1.0
1379,1,9,2069,7,11,1.0
1380,1,9,2069,7,12,1.0
1381,1,9,2069,8,4,1.0
1382,1,9,2069,8,10,1.0
1383,1,9,2069,8,11,1.0
1384,1,9,2069,8,12,1.0
1385,1,9,2069,9,5,1.0
1386,1,9,2069,9,6,1.0
1387,1,9,2069,9,7,1.0
1388,1,9,2069,10,9,1.0
1389,1,9,2069,10,13,1.0
1390,1,9,2069,11,9,1.0
1391,1,9,2069,11,13,1.0
1392,1,9,2070,4,1,1.00789737875117
1393,1,9,2070,4,2,1.00789737875117
1394,1,9,2070,4,3,1.00789737875117
1395,1,9,2070,5,1,1.20833010081351
1396,1,9,2070,5,2,1.20833010081351
1397,1,9,2070,5,3,1.20833010081351
1398,1,9,2070,6,1,0.990297343992831
1399,1,9,2070,6,2,0.990297343992831
1400,1,9,2070,6,3,0.990297343992831
1401,1,9,2070,7,4,1.0
1402,1,9,2070,7,10,1.0
1403,1,9,2070,7,11,1.0
1404,1,9,2070,7,12,1.0
1405,1,9,2070,8,4,1.0
1406,1,9,2070,8,10,1.0
1407,1,9,2070,8,11,1.0
1408,1,9,2070,8,12,1.0
1409,1,9,2070,9,5,1.0
1410,1,9,2070,9,6,1.0
1411,1,9,2070,9,7,1.0
1412,1,9,2070,10,9,1.0
1413,1,9,2070,10,13,1.0
1414,1,9,2070,11,9,1.0
1415,1,9,2070,11,13,1.0
1416,1,9,2071,4,1,1.00789737875117
1417,1,9,2071,4,2,1.00789737875117
1418,1,9,2071,4,3,1.00789737875117
1419,1,9,2071,5,1,1.20833010081351
1420,1,9,2071,5,2,1.20833010081351
1421,1,9,2071,5,3,1.20833010081351
1422,1,9,2071,6,1,0.990297343992831
1423,1,9,2071,6,2,0.990297343992831
1424,1,9,2071,6,3,0.990297343992831
1425,1,9,2071,7,4,1.0
1426,1,9,2071,7,10,1.0
1427,1,9,2071,7,11,1.0
1428,1,9,2071,7,12,1.0
1429,1,9,2071,8,4,1.0
1430,1,9,2071,8,10,1.0
1431,1,9,2071,8,11,1.0
1432,1,9,2071,8,12,1.0
1433,1,9,2071,9,5,1.0
1434,1,9,2071,9,6,1.0
1435,1,9,2071,9,7,1.0
1436,1,9,2071,10,9,1.0
1437,1,9,2071,10,13,1.0
1438,1,9,2071,11,9,1.0
1439,1,9,2071,11,13,1.0
1440,1,9,2072,4,1,1.00789737875117
1441,1,9,2072,4,2,1.00789737875117
1442,1,9,2072,4,3,1.00789737875117
1443,1,9,2072,5,1,1.20833010081351
1444,1,9,2072,5,2,1.20833010081351
1445,1,9,2072,5,3,1.20833010081351
1446,1,9,2072,6,1,0.990297343992831
1447,1,9,2072,6,2,0.990297343992831
1448,1,9,2072,6,3,0.990297343992831
1449,1,9,2072,7,4,1.0
1450,1,9,2072,7,10,1.0
1451,1,9,2072,7,11,1.0
1452,1,9,2072,7,12,1.0
1453,1,9,2072,8,4,1.0
1454,1,9,2072,8,10,1.0
1455,1,9,2072,8,11,1.0
1456,1,9,2072,8,12,1.0
1457,1,9,2072,9,5,1.0
1458,1,9,2072,9,6,1.0
1459,1,9,2072,9,7,1.0
1460,1,9,2072,10,9,1.0
1461,1,9,2072,10,13,1.0
1462,1,9,2072,11,9,1.0
1463,1,9,2072,11,13,1.0
1464,1,9,2073,4,1,1.00789737875117
1465,1,9,2073,4,2,1.00789737875117
1466,1,9,2073,4,3,1.00789737875117
1467,1,9,2073,5,1,1.20833010081351
1468,1,9,2073,5,2,1.20833010081351
1469,1,9,2073,5,3,1.20833010081351
1470,1,9,2073,6,1,0.990297343992831
