,CountryID,TechID,Year,TransTypeID,MassCatID,Description,AveCapacity,AveLoadFactor,AveAnnualKm,Investment,CostPerTrain,ExpectLife,FailSteep
627,9,2080,2022,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
628,9,2080,2023,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
629,9,2080,2024,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
630,9,2080,2025,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
631,9,2080,2026,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
632,9,2080,2027,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
633,9,2080,2028,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
634,9,2080,2029,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
635,9,2080,2030,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
636,9,2080,2031,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
637,9,2080,2032,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
638,9,2080,2033,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
639,9,2080,2034,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
640,9,2080,2035,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
641,9,2080,2036,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
642,9,2080,2037,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
643,9,2080,2038,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
644,9,2080,2039,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
645,9,2080,2040,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
646,9,2080,2041,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
647,9,2080,2042,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
648,9,2080,2043,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
649,9,2080,2044,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
650,9,2080,2045,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
651,9,2080,2046,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
652,9,2080,2047,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
653,9,2080,2048,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
654,9,2080,2049,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
655,9,2080,2050,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
656,9,2080,2051,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
657,9,2080,2052,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
658,9,2080,2053,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
659,9,2080,2054,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
660,9,2080,2055,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
661,9,2080,2056,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
662,9,2080,2057,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
663,9,2080,2058,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
664,9,2080,2059,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
665,9,2080,2060,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
666,9,2080,2061,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
667,9,2080,2062,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
668,9,2080,2063,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
669,9,2080,2064,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
670,9,2080,2065,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
671,9,2080,2066,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
672,9,2080,2067,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
673,9,2080,2068,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
674,9,2080,2069,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
675,9,2080,2070,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
676,9,2080,2071,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
677,9,2080,2072,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
678,9,2080,2073,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
679,9,2080,2074,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
680,9,2080,2075,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
681,9,2080,2076,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
682,9,2080,2077,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
683,9,2080,2078,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
684,9,2080,2079,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
685,9,2080,2080,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
686,9,2080,2081,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
687,9,2080,2082,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
688,9,2080,2083,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
689,9,2080,2084,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
690,9,2080,2085,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
691,9,2080,2086,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
692,9,2080,2087,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
693,9,2080,2088,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
694,9,2080,2089,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
695,9,2080,2090,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
696,9,2080,2091,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
697,9,2080,2092,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
698,9,2080,2093,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
699,9,2080,2094,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
700,9,2080,2095,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
701,9,2080,2096,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
702,9,2080,2097,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
703,9,2080,2098,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
704,9,2080,2099,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
705,9,2080,2100,1,32,Rail - Train - Regional - Diesel - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
706,9,2090,2012,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
707,9,2090,2013,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
708,9,2090,2014,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
709,9,2090,2015,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
710,9,2090,2016,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
711,9,2090,2017,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
712,9,2090,2018,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
713,9,2090,2019,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
714,9,2090,2020,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
715,9,2090,2021,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
716,9,2090,2022,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
717,9,2090,2023,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
718,9,2090,2024,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
719,9,2090,2025,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
720,9,2090,2026,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
721,9,2090,2027,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
722,9,2090,2028,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
723,9,2090,2029,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
724,9,2090,2030,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
725,9,2090,2031,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
726,9,2090,2032,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
727,9,2090,2033,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
728,9,2090,2034,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
729,9,2090,2035,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
730,9,2090,2036,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
731,9,2090,2037,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
732,9,2090,2038,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
733,9,2090,2039,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
734,9,2090,2040,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
735,9,2090,2041,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
736,9,2090,2042,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
737,9,2090,2043,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
738,9,2090,2044,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
739,9,2090,2045,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
740,9,2090,2046,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
741,9,2090,2047,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
742,9,2090,2048,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
743,9,2090,2049,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
744,9,2090,2050,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
745,9,2090,2051,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
746,9,2090,2052,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
747,9,2090,2053,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
748,9,2090,2054,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
749,9,2090,2055,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
750,9,2090,2056,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
751,9,2090,2057,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
752,9,2090,2058,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
753,9,2090,2059,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
754,9,2090,2060,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
755,9,2090,2061,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
756,9,2090,2062,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
757,9,2090,2063,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
758,9,2090,2064,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
759,9,2090,2065,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
760,9,2090,2066,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
761,9,2090,2067,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
762,9,2090,2068,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
763,9,2090,2069,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
764,9,2090,2070,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
765,9,2090,2071,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
766,9,2090,2072,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
767,9,2090,2073,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
768,9,2090,2074,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
769,9,2090,2075,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
770,9,2090,2076,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
771,9,2090,2077,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
772,9,2090,2078,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
773,9,2090,2079,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
774,9,2090,2080,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
775,9,2090,2081,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
776,9,2090,2082,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
777,9,2090,2083,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
778,9,2090,2084,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
779,9,2090,2085,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
780,9,2090,2086,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
781,9,2090,2087,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
782,9,2090,2088,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
783,9,2090,2089,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
784,9,2090,2090,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
785,9,2090,2091,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
786,9,2090,2092,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
787,9,2090,2093,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
788,9,2090,2094,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
789,9,2090,2095,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
790,9,2090,2096,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
791,9,2090,2097,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
792,9,2090,2098,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
793,9,2090,2099,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
794,9,2090,2100,2,32,Rail - Train - Regional - Electricity - Standard 1 - Freight Transport,380,0.7,100000,247800000,10000000,40,10
795,9,2100,2012,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
796,9,2100,2013,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
797,9,2100,2014,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
798,9,2100,2015,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
799,9,2100,2016,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
800,9,2100,2017,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
801,9,2100,2018,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
802,9,2100,2019,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
803,9,2100,2020,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
804,9,2100,2021,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
805,9,2100,2022,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
806,9,2100,2023,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
807,9,2100,2024,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
808,9,2100,2025,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
809,9,2100,2026,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
810,9,2100,2027,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
811,9,2100,2028,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
812,9,2100,2029,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
813,9,2100,2030,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
814,9,2100,2031,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
815,9,2100,2032,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
816,9,2100,2033,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
817,9,2100,2034,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
818,9,2100,2035,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
819,9,2100,2036,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
820,9,2100,2037,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
821,9,2100,2038,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
822,9,2100,2039,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
823,9,2100,2040,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
824,9,2100,2041,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
825,9,2100,2042,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
826,9,2100,2043,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
827,9,2100,2044,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
828,9,2100,2045,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
829,9,2100,2046,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
830,9,2100,2047,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
831,9,2100,2048,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
832,9,2100,2049,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
833,9,2100,2050,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
834,9,2100,2051,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
835,9,2100,2052,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
836,9,2100,2053,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
837,9,2100,2054,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
838,9,2100,2055,1,32,Rail - Train - Regional - Electricity - Standard 1 - Passenger Transport,250,0.432,70000,865235000,5000000,40,10
