,CountryID,TotNumHH,ShHH_U,ShHH_MoreThan1Adult,ShPop_DriveAge,MaxHHCarOwn_1U,MaxHHCarOwn_2U,MaxHHCarOwn_3U,MaxHHCarOwn_1N,MaxHHCarOwn_2N,MaxHHCarOwn_3N,HHCarOwn_1U,HHCarOwn_2U,HHCarOwn_3U,HHCarOwn_1N,HHCarOwn_2N,HHCarOwn_3N,HHDispIncome
0,7,2387207,0.706700026988983,0.652999997138977,0.795614659786224,1,0.600000023841858,0.200000002980232,1,0.800000011920929,0.400000005960464,0.647000014781952,0.222000002861023,0.0399999991059303,0.805999994277954,0.349000006914139,0.0599999986588955,16700
1,9,26993640,0.818400025367737,0.709999978542328,0.772000014781952,1,0.699999988079071,0.300000011920929,1,0.800000011920929,0.400000005960464,0.712000012397766,0.223000004887581,0.0399999991059303,0.888999998569489,0.404000014066696,0.0700000002980232,25000
