,ScenarioID,CountryID,Year,GDP_GR,DisposableIncome,NHH_tot,NHH_GR,HHUrban_SH,BuyFirstCar,BuySecondCar,Pop,ShPop65Plus,shPopTeleWork,chTrips4dayweek,chTripsComGig,ATL_TeleWork,ATL_Com_Prox,ATL_ComGig,shPopTeleConf,chTripsBusiAir,chTripsBusiGig,ATL_TeleConf,ATL_BusiAir,chDomesticHolidays,ATL_LeiLong_Wkds,chTripsLeiLoc,chTripsLeiLocBlend,ATL_LeiLoc_WC,chTripsSchool,ATL_School_Prox,chTripsShop,chTripsTeleShop,ATL_Shop_Local,chTripsTelePB,ATL_PB_Local,chTripsTeleActivity,ATL_Other_Prox
22,1,9,2034,1.1131541725601,1.1131541725601,29850112,1.10582017130662,1.09862925125989,5.5,0.0,70700000,0.223787158727646,0.0299999993294477,0,-0.0181843731552362,0,0,-0.00683906115591526,0.0500000007450581,0,-0.0211284030228853,-0.00330405705608428,0,-0.0779848173260689,0.0252062659710646,0.12960022687912,0,0.00516657903790474,0.0366360433399677,-0.0613907501101494,-0.0184775125235319,0,-0.0741319134831429,-0.0388107299804688,-0.0266404338181019,0.129086598753929,-0.0523761846125126
23,1,9,2035,1.11396332863186,1.11396332863186,29934554,1.10894837546874,1.10434956855106,5.5,0.0,70900000,0.226624071598053,0.0299999993294477,0,-0.0181843731552362,0,0,-0.00683906115591526,0.0500000007450581,0,-0.0211284030228853,-0.00330405705608428,0,-0.0779848173260689,0.0252062659710646,0.12960022687912,0,0.00516657903790474,0.0366360433399677,-0.0613907501101494,-0.0184775125235319,0,-0.0741319134831429,-0.0388107299804688,-0.0266404338181019,0.129086598753929,-0.0523761846125126
24,1,9,2036,1.11476793248949,1.11476793248949,30018994,1.11207657963085,1.11026645554185,5.5,0.0,71100000,0.22901114821434,0.0299999993294477,0,-0.0181843731552362,0,0,-0.00683906115591526,0.0500000007450581,0,-0.0211284030228853,-0.00330405705608428,0,-0.0779848173260689,0.0252062659710646,0.12960022687912,0,0.00516657903790474,0.0366360433399677,-0.0613907501101494,-0.0184775125235319,0,-0.0741319134831429,-0.0388107299804688,-0.0266404338181019,0.129086598753929,-0.0523761846125126
25,1,9,2037,1.11556802244038,1.11556802244038,30103436,1.11520478379296,1.11632305084213,5.5,0.0,71300000,0.231504708528519,0.0299999993294477,0,-0.0181843731552362,0,0,-0.00683906115591526,0.0500000007450581,0,-0.0211284030228853,-0.00330405705608428,0,-0.0779848173260689,0.0252062659710646,0.12960022687912,0,0.00516657903790474,0.0366360433399677,-0.0613907501101494,-0.0184775125235319,0,-0.0741319134831429,-0.0388107299804688,-0.0266404338181019,0.129086598753929,-0.0523761846125126
26,1,9,2038,1.25798319327731,1.25798319327731,30145658,1.11676888587402,1.11682964356667,5.5,0.0,71400000,0.233469605445862,0.0299999993294477,0,-0.0181843731552362,0,0,-0.00683906115591526,0.0500000007450581,0,-0.0211284030228853,-0.00330405705608428,0,-0.0779848173260689,0.0252062659710646,0.12960022687912,0,0.00516657903790474,0.0366360433399677,-0.0613907501101494,-0.0184775125235319,0,-0.0741319134831429,-0.0388107299804688,-0.0266404338181019,0.129086598753929,-0.0523761846125126
27,1,9,2039,1.11675977653634,1.11675977653634,30230098,1.11989709003613,1.12182729413647,5.5,0.0,71600000,0.234828174114227,0.0299999993294477,0,-0.0181843731552362,0,0,-0.00683906115591526,0.0500000007450581,0,-0.0211284030228853,-0.00330405705608428,0,-0.0779848173260689,0.0252062659710646,0.12960022687912,0,0.00516657903790474,0.0366360433399677,-0.0613907501101494,-0.0184775125235319,0,-0.0741319134831429,-0.0388107299804688,-0.0266404338181019,0.129086598753929,-0.0523761846125126
28,1,9,2040,1.11754874651809,1.11754874651809,30314540,1.12302529419824,1.12684730846726,5.5,0.0,71800000,0.235606268048286,0.0299999993294477,0,-0.0181843731552362,0,0,-0.00683906115591526,0.0500000007450581,0,-0.0211284030228853,-0.00330405705608428,0,-0.0779848173260689,0.0252062659710646,0.12960022687912,0,0.00516657903790474,0.0366360433399677,-0.0613907501101494,-0.0184775125235319,0,-0.0741319134831429,-0.0388107299804688,-0.0266404338181019,0.129086598753929,-0.0523761846125126
29,1,9,2041,1.01861111111111,1.01861111111111,30398982,1.12615349836035,1.13188978663363,5.5,0.0,72000000,0.236096903681755,0.0299999993294477,0,-0.0181843731552362,0,0,-0.00683906115591526,0.0500000007450581,0,-0.0211284030228853,-0.00330405705608428,0,-0.0779848173260689,0.0252062659710646,0.12960022687912,0,0.00516657903790474,0.0366360433399677,-0.0613907501101494,-0.0184775125235319,0,-0.0741319134831429,-0.0388107299804688,-0.0266404338181019,0.129086598753929,-0.0523761846125126
30,1,9,2042,1.01939058171744,1.01939058171744,30483424,1.12928170252246,1.13695482915798,5.5,0.0,72200000,0.236303672194481,0.0299999993294477,0,-0.0181843731552362,0,0,-0.00683906115591526,0.0500000007450581,0,-0.0211284030228853,-0.00330405705608428,0,-0.0779848173260689,0.0252062659710646,0.12960022687912,0,0.00516657903790474,0.0366360433399677,-0.0613907501101494,-0.0184775125235319,0,-0.0741319134831429,-0.0388107299804688,-0.0266404338181019,0.129086598753929,-0.0523761846125126
31,1,9,2043,1.02016574585633,1.02016574585633,30567866,1.13240990668458,1.14204253701254,5.5,0.0,72400000,0.236234173178673,0.0299999993294477,0,-0.0181843731552362,0,0,-0.00683906115591526,0.0500000007450581,0,-0.0211284030228853,-0.00330405705608428,0,-0.0779848173260689,0.0252062659710646,0.12960022687912,0,0.00516657903790474,0.0366360433399677,-0.0613907501101494,-0.0184775125235319,0,-0.0741319134831429,-0.0388107299804688,-0.0266404338181019,0.129086598753929,-0.0523761846125126
